skillId	name	level	sourceType	iconId	effectId	actionId	musicId	shockRate	buffUse	skillApplyType	hp	mp	cd	minUseRange	maxUseRange	serverTargetType	clientTargetType	triggerPassive	useGlobalCd	hitChange	critChange	attackType	prepareArg	hatredPercent	hatredAdd	affectSkills	targetAnimId	targetEffectId	battleScore	desc
221	牛头人英勇打击	7	1	0	109	2	170		0	0	0	22	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色物攻+110点物理伤害。并使0
221	牛头人英勇打击	8	1	0	109	2	170		0	0	0	24	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色物攻+120点物理伤害。并使0
221	牛头人英勇打击	9	1	0	109	2	170		0	0	0	26	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色物攻+130点物理伤害。并使0
221	牛头人英勇打击	10	1	0	109	2	170		0	0	0	28	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色物攻+140点物理伤害。并使0
221	牛头人英勇打击	11	1	0	109	2	170		0	0	0	30	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色物攻+150点物理伤害。并使0
221	牛头人英勇打击	12	1	0	109	2	170		0	0	0	32	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色物攻+160点物理伤害。并使0
221	牛头人英勇打击	13	1	0	109	2	170		0	0	0	34	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色物攻+170点物理伤害。并使0
221	牛头人英勇打击	14	1	0	109	2	170		0	0	0	36	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色物攻+180点物理伤害。并使0
221	牛头人英勇打击	15	1	0	109	2	170		0	0	0	38	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色物攻+190点物理伤害。并使0
221	牛头人英勇打击	16	1	0	109	2	170		0	0	0	40	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色物攻+200点物理伤害。并使0
221	牛头人英勇打击	17	1	0	109	2	170		0	0	0	42	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色物攻+210点物理伤害。并使0
221	牛头人英勇打击	18	1	0	109	2	170		0	0	0	44	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色物攻+220点物理伤害。并使0
221	牛头人英勇打击	19	1	0	109	2	170		0	0	0	46	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色物攻+230点物理伤害。并使0
221	牛头人英勇打击	20	1	0	109	2	170		0	0	0	48	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色物攻+240点物理伤害。并使0
222	牛头人冲击波	1	1	0	109	2	170		0	0	0	10	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成100%角色物攻+50点物理伤害。
222	牛头人冲击波	2	1	0	109	2	170		0	0	0	12	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成100%角色物攻+60点物理伤害。
222	牛头人冲击波	3	1	0	109	2	170		0	0	0	14	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成100%角色物攻+70点物理伤害。
222	牛头人冲击波	4	1	0	109	2	170		0	0	0	16	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成100%角色物攻+80点物理伤害。
222	牛头人冲击波	5	1	0	109	2	170		0	0	0	18	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成100%角色物攻+90点物理伤害。
222	牛头人冲击波	6	1	0	109	2	170		0	0	0	20	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成100%角色物攻+100点物理伤害。
222	牛头人冲击波	7	1	0	109	2	170		0	0	0	22	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成100%角色物攻+110点物理伤害。
222	牛头人冲击波	8	1	0	109	2	170		0	0	0	24	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成100%角色物攻+120点物理伤害。
222	牛头人冲击波	9	1	0	109	2	170		0	0	0	26	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成100%角色物攻+130点物理伤害。
222	牛头人冲击波	10	1	0	109	2	170		0	0	0	28	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成100%角色物攻+140点物理伤害。
222	牛头人冲击波	11	1	0	109	2	170		0	0	0	30	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成100%角色物攻+150点物理伤害。
222	牛头人冲击波	12	1	0	109	2	170		0	0	0	32	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成100%角色物攻+160点物理伤害。
222	牛头人冲击波	13	1	0	109	2	170		0	0	0	34	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成100%角色物攻+170点物理伤害。
222	牛头人冲击波	14	1	0	109	2	170		0	0	0	36	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成100%角色物攻+180点物理伤害。
222	牛头人冲击波	15	1	0	109	2	170		0	0	0	38	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成100%角色物攻+190点物理伤害。
222	牛头人冲击波	16	1	0	109	2	170		0	0	0	40	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成100%角色物攻+200点物理伤害。
222	牛头人冲击波	17	1	0	109	2	170		0	0	0	42	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成100%角色物攻+210点物理伤害。
222	牛头人冲击波	18	1	0	109	2	170		0	0	0	44	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成100%角色物攻+220点物理伤害。
222	牛头人冲击波	19	1	0	109	2	170		0	0	0	46	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成100%角色物攻+230点物理伤害。
222	牛头人冲击波	20	1	0	109	2	170		0	0	0	48	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成100%角色物攻+240点物理伤害。
223	牛头人践踏	1	1	0	109	2	170		0	0	0	10	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色物攻+50点物理伤害。并使8
223	牛头人践踏	2	1	0	109	2	170		0	0	0	12	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色物攻+60点物理伤害。并使8
223	牛头人践踏	3	1	0	109	2	170		0	0	0	14	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色物攻+70点物理伤害。并使8
223	牛头人践踏	4	1	0	109	2	170		0	0	0	16	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色物攻+80点物理伤害。并使8
223	牛头人践踏	5	1	0	109	2	170		0	0	0	18	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色物攻+90点物理伤害。并使8
223	牛头人践踏	6	1	0	109	2	170		0	0	0	20	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色物攻+100点物理伤害。并使8
223	牛头人践踏	7	1	0	109	2	170		0	0	0	22	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色物攻+110点物理伤害。并使8
223	牛头人践踏	8	1	0	109	2	170		0	0	0	24	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色物攻+120点物理伤害。并使8
223	牛头人践踏	9	1	0	109	2	170		0	0	0	26	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色物攻+130点物理伤害。并使8
223	牛头人践踏	10	1	0	109	2	170		0	0	0	28	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色物攻+140点物理伤害。并使8
223	牛头人践踏	11	1	0	109	2	170		0	0	0	30	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色物攻+150点物理伤害。并使8
223	牛头人践踏	12	1	0	109	2	170		0	0	0	32	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色物攻+160点物理伤害。并使8
223	牛头人践踏	13	1	0	109	2	170		0	0	0	34	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色物攻+170点物理伤害。并使8
223	牛头人践踏	14	1	0	109	2	170		0	0	0	36	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色物攻+180点物理伤害。并使8
223	牛头人践踏	15	1	0	109	2	170		0	0	0	38	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色物攻+190点物理伤害。并使8
223	牛头人践踏	16	1	0	109	2	170		0	0	0	40	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色物攻+200点物理伤害。并使8
223	牛头人践踏	17	1	0	109	2	170		0	0	0	42	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色物攻+210点物理伤害。并使8
223	牛头人践踏	18	1	0	109	2	170		0	0	0	44	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色物攻+220点物理伤害。并使8
223	牛头人践踏	19	1	0	109	2	170		0	0	0	46	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色物攻+230点物理伤害。并使8
223	牛头人践踏	20	1	0	109	2	170		0	0	0	48	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色物攻+240点物理伤害。并使8
226	不祥之刃突进	1	1	0	109	2	170		0	0	0	10	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	10	突进到目标身前,对敌方单个目标造成80%角色物攻+50点物理伤害。
226	不祥之刃突进	2	1	0	109	2	170		0	0	0	12	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	20	突进到目标身前,对敌方单个目标造成80%角色物攻+60点物理伤害。
226	不祥之刃突进	3	1	0	109	2	170		0	0	0	14	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	30	突进到目标身前,对敌方单个目标造成80%角色物攻+70点物理伤害。
226	不祥之刃突进	4	1	0	109	2	170		0	0	0	16	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	40	突进到目标身前,对敌方单个目标造成80%角色物攻+80点物理伤害。
226	不祥之刃突进	5	1	0	109	2	170		0	0	0	18	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	50	突进到目标身前,对敌方单个目标造成80%角色物攻+90点物理伤害。
226	不祥之刃突进	6	1	0	109	2	170		0	0	0	20	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	60	突进到目标身前,对敌方单个目标造成80%角色物攻+100点物理伤害。
226	不祥之刃突进	7	1	0	109	2	170		0	0	0	22	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	70	突进到目标身前,对敌方单个目标造成80%角色物攻+110点物理伤害。
226	不祥之刃突进	8	1	0	109	2	170		0	0	0	24	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	80	突进到目标身前,对敌方单个目标造成80%角色物攻+120点物理伤害。
226	不祥之刃突进	9	1	0	109	2	170		0	0	0	26	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	90	突进到目标身前,对敌方单个目标造成80%角色物攻+130点物理伤害。
226	不祥之刃突进	10	1	0	109	2	170		0	0	0	28	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	100	突进到目标身前,对敌方单个目标造成80%角色物攻+140点物理伤害。
226	不祥之刃突进	11	1	0	109	2	170		0	0	0	30	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	110	突进到目标身前,对敌方单个目标造成80%角色物攻+150点物理伤害。
226	不祥之刃突进	12	1	0	109	2	170		0	0	0	32	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	120	突进到目标身前,对敌方单个目标造成80%角色物攻+160点物理伤害。
226	不祥之刃突进	13	1	0	109	2	170		0	0	0	34	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	130	突进到目标身前,对敌方单个目标造成80%角色物攻+170点物理伤害。
226	不祥之刃突进	14	1	0	109	2	170		0	0	0	36	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	140	突进到目标身前,对敌方单个目标造成80%角色物攻+180点物理伤害。
226	不祥之刃突进	15	1	0	109	2	170		0	0	0	38	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	150	突进到目标身前,对敌方单个目标造成80%角色物攻+190点物理伤害。
226	不祥之刃突进	16	1	0	109	2	170		0	0	0	40	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	160	突进到目标身前,对敌方单个目标造成80%角色物攻+200点物理伤害。
226	不祥之刃突进	17	1	0	109	2	170		0	0	0	42	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	170	突进到目标身前,对敌方单个目标造成80%角色物攻+210点物理伤害。
226	不祥之刃突进	18	1	0	109	2	170		0	0	0	44	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	180	突进到目标身前,对敌方单个目标造成80%角色物攻+220点物理伤害。
226	不祥之刃突进	19	1	0	109	2	170		0	0	0	46	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	190	突进到目标身前,对敌方单个目标造成80%角色物攻+230点物理伤害。
226	不祥之刃突进	20	1	0	109	2	170		0	0	0	48	4000	0	90	1	1	1	1	0	0	2		100	1		-1	-1	200	突进到目标身前,对敌方单个目标造成80%角色物攻+240点物理伤害。
227	不祥之刃致命一击	1	1	0	109	2	170		0	0	0	10	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+50点物理伤害。
227	不祥之刃致命一击	2	1	0	109	2	170		0	0	0	12	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+60点物理伤害。
227	不祥之刃致命一击	3	1	0	109	2	170		0	0	0	14	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+70点物理伤害。
227	不祥之刃致命一击	4	1	0	109	2	170		0	0	0	16	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+80点物理伤害。
227	不祥之刃致命一击	5	1	0	109	2	170		0	0	0	18	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+90点物理伤害。
227	不祥之刃致命一击	6	1	0	109	2	170		0	0	0	20	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+100点物理伤害。
227	不祥之刃致命一击	7	1	0	109	2	170		0	0	0	22	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+110点物理伤害。
227	不祥之刃致命一击	8	1	0	109	2	170		0	0	0	24	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+120点物理伤害。
227	不祥之刃致命一击	9	1	0	109	2	170		0	0	0	26	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+130点物理伤害。
227	不祥之刃致命一击	10	1	0	109	2	170		0	0	0	28	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+140点物理伤害。
227	不祥之刃致命一击	11	1	0	109	2	170		0	0	0	30	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+150点物理伤害。
227	不祥之刃致命一击	12	1	0	109	2	170		0	0	0	32	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+160点物理伤害。
227	不祥之刃致命一击	13	1	0	109	2	170		0	0	0	34	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+170点物理伤害。
227	不祥之刃致命一击	14	1	0	109	2	170		0	0	0	36	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+180点物理伤害。
227	不祥之刃致命一击	15	1	0	109	2	170		0	0	0	38	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+190点物理伤害。
227	不祥之刃致命一击	16	1	0	109	2	170		0	0	0	40	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+200点物理伤害。
227	不祥之刃致命一击	17	1	0	109	2	170		0	0	0	42	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+210点物理伤害。
227	不祥之刃致命一击	18	1	0	109	2	170		0	0	0	44	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+220点物理伤害。
227	不祥之刃致命一击	19	1	0	109	2	170		0	0	0	46	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+230点物理伤害。
227	不祥之刃致命一击	20	1	0	109	2	170		0	0	0	48	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	技能暴击提高2000点，对敌方单个目标造成100%角色物攻+240点物理伤害。
228	不祥之刃剑刃乱舞	1	1	0	109	2	170		0	0	0	10	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方群体目标造成130%角色物攻+50点物理伤害。并使13
228	不祥之刃剑刃乱舞	2	1	0	109	2	170		0	0	0	12	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方群体目标造成130%角色物攻+60点物理伤害。并使13
228	不祥之刃剑刃乱舞	3	1	0	109	2	170		0	0	0	14	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方群体目标造成130%角色物攻+70点物理伤害。并使13
228	不祥之刃剑刃乱舞	4	1	0	109	2	170		0	0	0	16	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方群体目标造成130%角色物攻+80点物理伤害。并使13
228	不祥之刃剑刃乱舞	5	1	0	109	2	170		0	0	0	18	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方群体目标造成130%角色物攻+90点物理伤害。并使13
228	不祥之刃剑刃乱舞	6	1	0	109	2	170		0	0	0	20	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方群体目标造成130%角色物攻+100点物理伤害。并使13
228	不祥之刃剑刃乱舞	7	1	0	109	2	170		0	0	0	22	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方群体目标造成130%角色物攻+110点物理伤害。并使13
228	不祥之刃剑刃乱舞	8	1	0	109	2	170		0	0	0	24	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方群体目标造成130%角色物攻+120点物理伤害。并使13
228	不祥之刃剑刃乱舞	9	1	0	109	2	170		0	0	0	26	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方群体目标造成130%角色物攻+130点物理伤害。并使13
228	不祥之刃剑刃乱舞	10	1	0	109	2	170		0	0	0	28	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方群体目标造成130%角色物攻+140点物理伤害。并使13
228	不祥之刃剑刃乱舞	11	1	0	109	2	170		0	0	0	30	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方群体目标造成130%角色物攻+150点物理伤害。并使13
228	不祥之刃剑刃乱舞	12	1	0	109	2	170		0	0	0	32	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方群体目标造成130%角色物攻+160点物理伤害。并使13
228	不祥之刃剑刃乱舞	13	1	0	109	2	170		0	0	0	34	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方群体目标造成130%角色物攻+170点物理伤害。并使13
228	不祥之刃剑刃乱舞	14	1	0	109	2	170		0	0	0	36	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方群体目标造成130%角色物攻+180点物理伤害。并使13
228	不祥之刃剑刃乱舞	15	1	0	109	2	170		0	0	0	38	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方群体目标造成130%角色物攻+190点物理伤害。并使13
228	不祥之刃剑刃乱舞	16	1	0	109	2	170		0	0	0	40	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方群体目标造成130%角色物攻+200点物理伤害。并使13
228	不祥之刃剑刃乱舞	17	1	0	109	2	170		0	0	0	42	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方群体目标造成130%角色物攻+210点物理伤害。并使13
228	不祥之刃剑刃乱舞	18	1	0	109	2	170		0	0	0	44	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方群体目标造成130%角色物攻+220点物理伤害。并使13
228	不祥之刃剑刃乱舞	19	1	0	109	2	170		0	0	0	46	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方群体目标造成130%角色物攻+230点物理伤害。并使13
228	不祥之刃剑刃乱舞	20	1	0	109	2	170		0	0	0	48	8000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方群体目标造成130%角色物攻+240点物理伤害。并使13
231	德玛西亚之力冲锋	1	1	0	109	2	170		0	0	0	10	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成80%角色物攻+50点物理伤害。并使0
231	德玛西亚之力冲锋	2	1	0	109	2	170		0	0	0	12	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成80%角色物攻+60点物理伤害。并使0
231	德玛西亚之力冲锋	3	1	0	109	2	170		0	0	0	14	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成80%角色物攻+70点物理伤害。并使0
231	德玛西亚之力冲锋	4	1	0	109	2	170		0	0	0	16	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成80%角色物攻+80点物理伤害。并使0
231	德玛西亚之力冲锋	5	1	0	109	2	170		0	0	0	18	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成80%角色物攻+90点物理伤害。并使0
231	德玛西亚之力冲锋	6	1	0	109	2	170		0	0	0	20	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成80%角色物攻+100点物理伤害。并使0
231	德玛西亚之力冲锋	7	1	0	109	2	170		0	0	0	22	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成80%角色物攻+110点物理伤害。并使0
231	德玛西亚之力冲锋	8	1	0	109	2	170		0	0	0	24	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成80%角色物攻+120点物理伤害。并使0
231	德玛西亚之力冲锋	9	1	0	109	2	170		0	0	0	26	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	90	对敌方单个目标造成80%角色物攻+130点物理伤害。并使0
231	德玛西亚之力冲锋	10	1	0	109	2	170		0	0	0	28	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	100	对敌方单个目标造成80%角色物攻+140点物理伤害。并使0
231	德玛西亚之力冲锋	11	1	0	109	2	170		0	0	0	30	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	110	对敌方单个目标造成80%角色物攻+150点物理伤害。并使0
231	德玛西亚之力冲锋	12	1	0	109	2	170		0	0	0	32	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	120	对敌方单个目标造成80%角色物攻+160点物理伤害。并使0
231	德玛西亚之力冲锋	13	1	0	109	2	170		0	0	0	34	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	130	对敌方单个目标造成80%角色物攻+170点物理伤害。并使0
231	德玛西亚之力冲锋	14	1	0	109	2	170		0	0	0	36	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	140	对敌方单个目标造成80%角色物攻+180点物理伤害。并使0
231	德玛西亚之力冲锋	15	1	0	109	2	170		0	0	0	38	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	150	对敌方单个目标造成80%角色物攻+190点物理伤害。并使0
231	德玛西亚之力冲锋	16	1	0	109	2	170		0	0	0	40	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	160	对敌方单个目标造成80%角色物攻+200点物理伤害。并使0
231	德玛西亚之力冲锋	17	1	0	109	2	170		0	0	0	42	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	170	对敌方单个目标造成80%角色物攻+210点物理伤害。并使0
231	德玛西亚之力冲锋	18	1	0	109	2	170		0	0	0	44	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	180	对敌方单个目标造成80%角色物攻+220点物理伤害。并使0
231	德玛西亚之力冲锋	19	1	0	109	2	170		0	0	0	46	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	190	对敌方单个目标造成80%角色物攻+230点物理伤害。并使0
231	德玛西亚之力冲锋	20	1	0	109	2	170		0	0	0	48	4000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	200	对敌方单个目标造成80%角色物攻+240点物理伤害。并使0
232	德玛西亚之力沉默打击	1	1	0	109	2	170		0	0	0	10	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	10	对敌方单个目标造成100%角色物攻+50点物理伤害。并使12
232	德玛西亚之力沉默打击	2	1	0	109	2	170		0	0	0	12	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	20	对敌方单个目标造成100%角色物攻+60点物理伤害。并使12
232	德玛西亚之力沉默打击	3	1	0	109	2	170		0	0	0	14	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	30	对敌方单个目标造成100%角色物攻+70点物理伤害。并使12
232	德玛西亚之力沉默打击	4	1	0	109	2	170		0	0	0	16	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	40	对敌方单个目标造成100%角色物攻+80点物理伤害。并使12
232	德玛西亚之力沉默打击	5	1	0	109	2	170		0	0	0	18	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	50	对敌方单个目标造成100%角色物攻+90点物理伤害。并使12
232	德玛西亚之力沉默打击	6	1	0	109	2	170		0	0	0	20	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	60	对敌方单个目标造成100%角色物攻+100点物理伤害。并使12
232	德玛西亚之力沉默打击	7	1	0	109	2	170		0	0	0	22	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	70	对敌方单个目标造成100%角色物攻+110点物理伤害。并使12
232	德玛西亚之力沉默打击	8	1	0	109	2	170		0	0	0	24	6000	0	90	1	1	1	1	0	0	0		100	1		-1	-1	80	对敌方单个目标造成100%角色物攻+120点物理伤害。并使12
