level	qualityType	equipslotType	material1	num1	material2	num2	gameMoney	broadcast
110	4	4	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	4	5	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	4	6	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	4	7	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	4	8	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	4	9	7000001	88	7000002	220	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	0	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	1	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	2	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	3	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	4	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	5	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	6	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	7	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	8	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	5	9	7000001	110	7000002	275	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	0	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	1	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	2	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	3	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	4	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	5	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	6	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	7	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	8	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	6	9	7000001	132	7000002	330	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	0	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	1	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	2	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	3	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	4	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	5	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	6	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	7	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	8	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
110	7	9	7000001	154	7000002	385	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	0	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	1	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	2	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	3	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	4	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	5	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	6	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	7	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	8	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	3	9	7000001	72	7000002	180	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	0	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	1	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	2	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	3	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	4	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	5	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	6	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	7	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	8	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	4	9	7000001	96	7000002	240	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	0	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	1	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	2	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	3	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	4	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	5	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	6	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	7	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	8	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	5	9	7000001	120	7000002	300	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	0	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	1	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	2	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	3	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	4	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	5	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	6	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	7	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	8	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	6	9	7000001	144	7000002	360	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	0	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	1	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	2	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	3	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	4	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	5	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	6	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	7	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	8	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
120	7	9	7000001	168	7000002	420	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	0	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	1	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	2	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	3	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	4	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	5	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	6	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	7	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	8	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	3	9	7000001	78	7000002	195	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	0	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	1	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	2	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	3	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	4	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	5	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	6	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	7	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	8	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	4	9	7000001	104	7000002	260	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	0	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	1	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	2	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	3	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	4	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	5	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	6	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	7	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	8	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	5	9	7000001	130	7000002	325	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	0	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	1	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	2	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	3	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	4	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	5	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
130	6	6	7000001	156	7000002	390	0	[\C]ffffffff[C]天地合力，星宿借法！恭喜[\C]ff1cfffc[C]{0}[\C]ffffffff[C]将{1}[\C]ffffffff[C]升级成为{2}[\C]ffffffff[C]！
