questId	questName	questDesc	targetDesc	mapId	npcId	count
6516	镇妖任务	消灭5只截教守卫	消灭5只截教守卫	03_CYGM_mengjin	01xg051	5
6517	镇妖任务	消灭5只截教卫士	消灭5只截教卫士	03_CYGM_mengjin	01xg052	5
6518	镇妖任务	消灭5只截教侍卫	消灭5只截教侍卫	03_CYGM_mengjin	01xg053	5
6519	镇妖任务	消灭5只截教斥候	消灭5只截教斥候	03_CYGM_mengjin	01xg054	5
6520	镇妖任务	消灭5只截教禁卫军	消灭5只截教禁卫军	03_CYGM_mengjin	01xg055	5
6521	镇妖任务	消灭10只截教教众	消灭10只截教教众	02_CYGM_nanjiang	01xg044	10
6522	镇妖任务	消灭10只截教弟子	消灭10只截教弟子	02_CYGM_nanjiang	01xg045	10
6523	镇妖任务	消灭10只陷仙剑守卫	消灭10只陷仙剑守卫	02_CYGM_nanjiang	01xg046	10
6524	镇妖任务	消灭10只戮仙剑守卫	消灭10只戮仙剑守卫	02_CYGM_nanjiang	01xg047	10
6525	镇妖任务	消灭10只绝仙剑守卫	消灭10只绝仙剑守卫	02_CYGM_nanjiang	01xg048	10
6526	镇妖任务	消灭10只诛仙剑守卫	消灭10只诛仙剑守卫	02_CYGM_nanjiang	01xg049	10
6527	镇妖任务	消灭10只截教新兵	消灭10只截教新兵	03_CYGM_mengjin	01xg050	10
6528	镇妖任务	消灭10只截教守卫	消灭10只截教守卫	03_CYGM_mengjin	01xg051	10
6529	镇妖任务	消灭10只截教卫士	消灭10只截教卫士	03_CYGM_mengjin	01xg052	10
6530	镇妖任务	消灭10只截教侍卫	消灭10只截教侍卫	03_CYGM_mengjin	01xg053	10
6531	镇妖任务	消灭10只截教斥候	消灭10只截教斥候	03_CYGM_mengjin	01xg054	10
6532	镇妖任务	消灭10只截教禁卫军	消灭10只截教禁卫军	03_CYGM_mengjin	01xg055	10
6533	镇妖任务	消灭20只截教教众	消灭20只截教教众	02_CYGM_nanjiang	01xg044	20
6534	镇妖任务	消灭20只截教弟子	消灭20只截教弟子	02_CYGM_nanjiang	01xg045	20
6535	镇妖任务	消灭20只陷仙剑守卫	消灭20只陷仙剑守卫	02_CYGM_nanjiang	01xg046	20
6536	镇妖任务	消灭20只戮仙剑守卫	消灭20只戮仙剑守卫	02_CYGM_nanjiang	01xg047	20
6537	镇妖任务	消灭20只绝仙剑守卫	消灭20只绝仙剑守卫	02_CYGM_nanjiang	01xg048	20
6538	镇妖任务	消灭20只诛仙剑守卫	消灭20只诛仙剑守卫	02_CYGM_nanjiang	01xg049	20
6539	镇妖任务	消灭20只截教新兵	消灭20只截教新兵	03_CYGM_mengjin	01xg050	20
6540	镇妖任务	消灭20只截教守卫	消灭20只截教守卫	03_CYGM_mengjin	01xg051	20
6541	镇妖任务	消灭20只截教卫士	消灭20只截教卫士	03_CYGM_mengjin	01xg052	20
6542	镇妖任务	消灭20只截教侍卫	消灭20只截教侍卫	03_CYGM_mengjin	01xg053	20
6543	镇妖任务	消灭20只截教斥候	消灭20只截教斥候	03_CYGM_mengjin	01xg054	20
6544	镇妖任务	消灭20只截教禁卫军	消灭20只截教禁卫军	03_CYGM_mengjin	01xg055	20
6545	镇妖任务	消灭50只截教教众	消灭50只截教教众	02_CYGM_nanjiang	01xg044	50
6546	镇妖任务	消灭50只截教弟子	消灭50只截教弟子	02_CYGM_nanjiang	01xg045	50
6547	镇妖任务	消灭50只陷仙剑守卫	消灭50只陷仙剑守卫	02_CYGM_nanjiang	01xg046	50
6548	镇妖任务	消灭50只戮仙剑守卫	消灭50只戮仙剑守卫	02_CYGM_nanjiang	01xg047	50
6549	镇妖任务	消灭50只绝仙剑守卫	消灭50只绝仙剑守卫	02_CYGM_nanjiang	01xg048	50
6550	镇妖任务	消灭50只诛仙剑守卫	消灭50只诛仙剑守卫	02_CYGM_nanjiang	01xg049	50
6551	镇妖任务	消灭50只截教新兵	消灭50只截教新兵	03_CYGM_mengjin	01xg050	50
6552	镇妖任务	消灭50只截教守卫	消灭50只截教守卫	03_CYGM_mengjin	01xg051	50
6553	镇妖任务	消灭50只截教卫士	消灭50只截教卫士	03_CYGM_mengjin	01xg052	50
6554	镇妖任务	消灭50只截教侍卫	消灭50只截教侍卫	03_CYGM_mengjin	01xg053	50
6555	镇妖任务	消灭50只截教斥候	消灭50只截教斥候	03_CYGM_mengjin	01xg054	50
6556	镇妖任务	消灭50只截教禁卫军	消灭50只截教禁卫军	03_CYGM_mengjin	01xg055	50
6557	镇妖任务	消灭5只截教统领	消灭5只截教统领	03_CYGM_mengjin	01xg056	5
6558	镇妖任务	消灭5只骁匪	消灭5只骁匪	01_SSG_sanshanguan	01xg057	5
6559	镇妖任务	消灭5只冰骄毒鼠	消灭5只冰骄毒鼠	01_SSG_sanshanguan	01xg058	5
6560	镇妖任务	消灭5只截教教众	消灭5只截教教众	01_SSG_sanshanguan	01xg059	5
6561	镇妖任务	消灭5只截教刺客	消灭5只截教刺客	01_SSG_sanshanguan	01xg060	5
6562	镇妖任务	消灭5只截教巫师	消灭5只截教巫师	01_SSG_sanshanguan	01xg061	5
6563	镇妖任务	消灭5只巫族首领	消灭5只巫族首领	01_SSG_sanshanguan	01xg062	5
6564	镇妖任务	消灭5只巫族傀夫	消灭5只巫族傀夫	01_SSG_sanshanguan	01xg063	5
6565	镇妖任务	消灭5只婴啼化蛇	消灭5只婴啼化蛇	01_SSG_sanshanguan	01xg064	5
6566	镇妖任务	消灭5只魔族水妖	消灭5只魔族水妖	02_SSG_youhongguan	01xg065	5
6567	镇妖任务	消灭5只魔族魔蛟	消灭5只魔族魔蛟	02_SSG_youhongguan	01xg066	5
6568	镇妖任务	消灭5只伏土孟极	消灭5只伏土孟极	02_SSG_youhongguan	01xg067	5
6569	镇妖任务	消灭5只北海卫兵	消灭5只北海卫兵	02_SSG_youhongguan	01xg068	5
6570	镇妖任务	消灭5只句芒护卫	消灭5只句芒护卫	02_SSG_youhongguan	01xg069	5
6571	镇妖任务	消灭10只截教统领	消灭10只截教统领	03_CYGM_mengjin	01xg056	10
6572	镇妖任务	消灭10只骁匪	消灭10只骁匪	01_SSG_sanshanguan	01xg057	10
6573	镇妖任务	消灭10只冰骄毒鼠	消灭10只冰骄毒鼠	01_SSG_sanshanguan	01xg058	10
6574	镇妖任务	消灭10只截教教众	消灭10只截教教众	01_SSG_sanshanguan	01xg059	10
6575	镇妖任务	消灭10只截教刺客	消灭10只截教刺客	01_SSG_sanshanguan	01xg060	10
6576	镇妖任务	消灭10只截教巫师	消灭10只截教巫师	01_SSG_sanshanguan	01xg061	10
6577	镇妖任务	消灭10只巫族首领	消灭10只巫族首领	01_SSG_sanshanguan	01xg062	10
6578	镇妖任务	消灭10只巫族傀夫	消灭10只巫族傀夫	01_SSG_sanshanguan	01xg063	10
6579	镇妖任务	消灭10只婴啼化蛇	消灭10只婴啼化蛇	01_SSG_sanshanguan	01xg064	10
6580	镇妖任务	消灭10只魔族水妖	消灭10只魔族水妖	02_SSG_youhongguan	01xg065	10
6581	镇妖任务	消灭10只魔族魔蛟	消灭10只魔族魔蛟	02_SSG_youhongguan	01xg066	10
6582	镇妖任务	消灭10只伏土孟极	消灭10只伏土孟极	02_SSG_youhongguan	01xg067	10
6583	镇妖任务	消灭10只北海卫兵	消灭10只北海卫兵	02_SSG_youhongguan	01xg068	10
6584	镇妖任务	消灭10只句芒护卫	消灭10只句芒护卫	02_SSG_youhongguan	01xg069	10
6585	镇妖任务	消灭20只截教统领	消灭20只截教统领	03_CYGM_mengjin	01xg056	20
6586	镇妖任务	消灭20只骁匪	消灭20只骁匪	01_SSG_sanshanguan	01xg057	20
6587	镇妖任务	消灭20只冰骄毒鼠	消灭20只冰骄毒鼠	01_SSG_sanshanguan	01xg058	20
6588	镇妖任务	消灭20只截教教众	消灭20只截教教众	01_SSG_sanshanguan	01xg059	20
6589	镇妖任务	消灭20只截教刺客	消灭20只截教刺客	01_SSG_sanshanguan	01xg060	20
6590	镇妖任务	消灭20只截教巫师	消灭20只截教巫师	01_SSG_sanshanguan	01xg061	20
6591	镇妖任务	消灭20只巫族首领	消灭20只巫族首领	01_SSG_sanshanguan	01xg062	20
6592	镇妖任务	消灭20只巫族傀夫	消灭20只巫族傀夫	01_SSG_sanshanguan	01xg063	20
6593	镇妖任务	消灭20只婴啼化蛇	消灭20只婴啼化蛇	01_SSG_sanshanguan	01xg064	20
6594	镇妖任务	消灭20只魔族水妖	消灭20只魔族水妖	02_SSG_youhongguan	01xg065	20
6595	镇妖任务	消灭20只魔族魔蛟	消灭20只魔族魔蛟	02_SSG_youhongguan	01xg066	20
6596	镇妖任务	消灭20只伏土孟极	消灭20只伏土孟极	02_SSG_youhongguan	01xg067	20
6597	镇妖任务	消灭20只北海卫兵	消灭20只北海卫兵	02_SSG_youhongguan	01xg068	20
6598	镇妖任务	消灭20只句芒护卫	消灭20只句芒护卫	02_SSG_youhongguan	01xg069	20
6599	镇妖任务	消灭50只截教统领	消灭50只截教统领	03_CYGM_mengjin	01xg056	50
6600	镇妖任务	消灭50只骁匪	消灭50只骁匪	01_SSG_sanshanguan	01xg057	50
6601	镇妖任务	消灭50只冰骄毒鼠	消灭50只冰骄毒鼠	01_SSG_sanshanguan	01xg058	50
6602	镇妖任务	消灭50只截教教众	消灭50只截教教众	01_SSG_sanshanguan	01xg059	50
6603	镇妖任务	消灭50只截教刺客	消灭50只截教刺客	01_SSG_sanshanguan	01xg060	50
6604	镇妖任务	消灭50只截教巫师	消灭50只截教巫师	01_SSG_sanshanguan	01xg061	50
6605	镇妖任务	消灭50只巫族首领	消灭50只巫族首领	01_SSG_sanshanguan	01xg062	50
6606	镇妖任务	消灭50只巫族傀夫	消灭50只巫族傀夫	01_SSG_sanshanguan	01xg063	50
6607	镇妖任务	消灭50只婴啼化蛇	消灭50只婴啼化蛇	01_SSG_sanshanguan	01xg064	50
6608	镇妖任务	消灭50只魔族水妖	消灭50只魔族水妖	02_SSG_youhongguan	01xg065	50
6609	镇妖任务	消灭50只魔族魔蛟	消灭50只魔族魔蛟	02_SSG_youhongguan	01xg066	50
6610	镇妖任务	消灭50只伏土孟极	消灭50只伏土孟极	02_SSG_youhongguan	01xg067	50
6611	镇妖任务	消灭50只北海卫兵	消灭50只北海卫兵	02_SSG_youhongguan	01xg068	50
6612	镇妖任务	消灭50只句芒护卫	消灭50只句芒护卫	02_SSG_youhongguan	01xg069	50
6613	镇妖任务	消灭5只怨咒妖	消灭5只怨咒妖	02_SSG_youhongguan	01xg070	5
6614	镇妖任务	消灭5只鬼灯	消灭5只鬼灯	02_SSG_youhongguan	01xg071	5
6615	镇妖任务	消灭5只尸鬼	消灭5只尸鬼	02_SSG_youhongguan	01xg072	5
6616	镇妖任务	消灭5只昭明兽雷	消灭5只昭明兽雷	03_SSG_miaojiang	01xg073	5
6617	镇妖任务	消灭5只长股玄龟	消灭5只长股玄龟	03_SSG_miaojiang	01xg074	5
6618	镇妖任务	消灭5只雪山离仑	消灭5只雪山离仑	03_SSG_miaojiang	01xg075	5
6619	镇妖任务	消灭5只木希狸妖	消灭5只木希狸妖	03_SSG_miaojiang	01xg079	5
6620	镇妖任务	消灭5只木希狸妖	消灭5只木希狸妖	03_SSG_miaojiang	01xg079	5
6621	镇妖任务	消灭5只花妖	消灭5只花妖	03_SSG_miaojiang	01xg080	5
6622	镇妖任务	消灭10只怨咒妖	消灭10只怨咒妖	02_SSG_youhongguan	01xg070	10
6623	镇妖任务	消灭10只鬼灯	消灭10只鬼灯	02_SSG_youhongguan	01xg071	10
6624	镇妖任务	消灭10只尸鬼	消灭10只尸鬼	02_SSG_youhongguan	01xg072	10
6625	镇妖任务	消灭10只昭明兽雷	消灭10只昭明兽雷	03_SSG_miaojiang	01xg073	10
6626	镇妖任务	消灭10只长股玄龟	消灭10只长股玄龟	03_SSG_miaojiang	01xg074	10
6627	镇妖任务	消灭10只雪山离仑	消灭10只雪山离仑	03_SSG_miaojiang	01xg075	10
6628	镇妖任务	消灭10只木希狸妖	消灭10只木希狸妖	03_SSG_miaojiang	01xg079	10
6629	镇妖任务	消灭10只木希狸妖	消灭10只木希狸妖	03_SSG_miaojiang	01xg079	10
6630	镇妖任务	消灭10只花妖	消灭10只花妖	03_SSG_miaojiang	01xg080	10
6631	镇妖任务	消灭20只怨咒妖	消灭20只怨咒妖	02_SSG_youhongguan	01xg070	20
6632	镇妖任务	消灭20只鬼灯	消灭20只鬼灯	02_SSG_youhongguan	01xg071	20
6633	镇妖任务	消灭20只尸鬼	消灭20只尸鬼	02_SSG_youhongguan	01xg072	20
6634	镇妖任务	消灭20只昭明兽雷	消灭20只昭明兽雷	03_SSG_miaojiang	01xg073	20
6635	镇妖任务	消灭20只长股玄龟	消灭20只长股玄龟	03_SSG_miaojiang	01xg074	20
6636	镇妖任务	消灭20只雪山离仑	消灭20只雪山离仑	03_SSG_miaojiang	01xg075	20
6637	镇妖任务	消灭20只木希狸妖	消灭20只木希狸妖	03_SSG_miaojiang	01xg079	20
6638	镇妖任务	消灭20只木希狸妖	消灭20只木希狸妖	03_SSG_miaojiang	01xg079	20
6639	镇妖任务	消灭20只花妖	消灭20只花妖	03_SSG_miaojiang	01xg080	20
6640	镇妖任务	消灭50只怨咒妖	消灭50只怨咒妖	02_SSG_youhongguan	01xg070	50
6641	镇妖任务	消灭50只鬼灯	消灭50只鬼灯	02_SSG_youhongguan	01xg071	50
6642	镇妖任务	消灭50只尸鬼	消灭50只尸鬼	02_SSG_youhongguan	01xg072	50
6643	镇妖任务	消灭50只昭明兽雷	消灭50只昭明兽雷	03_SSG_miaojiang	01xg073	50
6644	镇妖任务	消灭50只长股玄龟	消灭50只长股玄龟	03_SSG_miaojiang	01xg074	50
6645	镇妖任务	消灭50只雪山离仑	消灭50只雪山离仑	03_SSG_miaojiang	01xg075	50
6646	镇妖任务	消灭50只木希狸妖	消灭50只木希狸妖	03_SSG_miaojiang	01xg079	50
6647	镇妖任务	消灭50只木希狸妖	消灭50只木希狸妖	03_SSG_miaojiang	01xg079	50
6648	镇妖任务	消灭50只花妖	消灭50只花妖	03_SSG_miaojiang	01xg080	50
6649	镇妖任务	消灭5只草妖	消灭5只草妖	03_SSG_miaojiang	01xg081	5
6650	镇妖任务	消灭5只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	5
6651	镇妖任务	消灭5只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	5
6652	镇妖任务	消灭5只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	5
6653	镇妖任务	消灭5只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	5
6654	镇妖任务	消灭10只草妖	消灭10只草妖	03_SSG_miaojiang	01xg081	10
6655	镇妖任务	消灭10只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	10
6656	镇妖任务	消灭10只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	10
6657	镇妖任务	消灭10只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	10
6658	镇妖任务	消灭10只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	10
6659	镇妖任务	消灭20只草妖	消灭20只草妖	03_SSG_miaojiang	01xg081	20
6660	镇妖任务	消灭20只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	20
6661	镇妖任务	消灭20只盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	20
6662	镇妖任务	消灭20只螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	20
6663	镇妖任务	消灭20只蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	20
6664	镇妖任务	消灭50只草妖	消灭50只草妖	03_SSG_miaojiang	01xg081	50
6665	镇妖任务	消灭50只虬龙	虬龙	01_YGZC_yuanguzhanchang	01xg082	50
6666	镇妖任务	消灭50盘古之灵	盘古之灵	01_YGZC_yuanguzhanchang	01xg083	50
6667	镇妖任务	消灭50螭龙	螭龙	01_YGZC_yuanguzhanchang	01xg084	50
6668	镇妖任务	消灭50蛟龙	蛟龙	01_YGZC_yuanguzhanchang	01xg085	50
6669	镇妖任务	消灭5只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	5
6670	镇妖任务	消灭5只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	5
6671	镇妖任务	消灭5只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	5
6672	镇妖任务	消灭5只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	5
6673	镇妖任务	消灭5只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	5
6674	镇妖任务	消灭10只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	10
6675	镇妖任务	消灭10只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	10
6676	镇妖任务	消灭10只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	10
6677	镇妖任务	消灭10只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	10
6678	镇妖任务	消灭10只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	10
6679	镇妖任务	消灭20只九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	20
6680	镇妖任务	消灭20只穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	20
6681	镇妖任务	消灭20只陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	20
6682	镇妖任务	消灭20只南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	20
6683	镇妖任务	消灭20只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	20
6684	镇妖任务	消灭50九婴	九婴	01_YGZC_yuanguzhanchang	01xg086	50
6685	镇妖任务	消灭50穷奇	穷奇	01_YGZC_yuanguzhanchang	01xg087	50
6686	镇妖任务	消灭50陆吾	陆吾	01_YGZC_yuanguzhanchang	01xg088	50
6687	镇妖任务	消灭50南明离火剑灵	南明离火剑灵	02_YGZC_zangxiangu	01xg089	50
6688	镇妖任务	消灭50只太乙金光剑守卫	太乙金光剑守卫	02_YGZC_zangxiangu	01xg090	50
6689	镇妖任务	消灭5只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	5
6690	镇妖任务	消灭5只浪人	浪人	02_YGZC_zangxiangu	01xg092	5
6691	镇妖任务	消灭5只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	5
6692	镇妖任务	消灭5只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	5
6693	镇妖任务	消灭5只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	5
6694	镇妖任务	消灭10只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	10
6695	镇妖任务	消灭10只浪人	浪人	02_YGZC_zangxiangu	01xg092	10
6696	镇妖任务	消灭10只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	10
6697	镇妖任务	消灭10只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	10
6698	镇妖任务	消灭10只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	10
6699	镇妖任务	消灭20只乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	20
6700	镇妖任务	消灭20只浪人	浪人	02_YGZC_zangxiangu	01xg092	20
6701	镇妖任务	消灭20只三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	20
6702	镇妖任务	消灭20只七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	20
6703	镇妖任务	消灭20只七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	20
6704	镇妖任务	消灭50乌光玄铁剑守卫	乌光玄铁剑守卫	02_YGZC_zangxiangu	01xg091	50
6705	镇妖任务	消灭只50浪人	浪人	02_YGZC_zangxiangu	01xg092	50
6706	镇妖任务	消灭50三阴绝脉剑看守者	三阴绝脉剑看守者	02_YGZC_zangxiangu	01xg093	50
6707	镇妖任务	消灭50七星盘龙剑守卫	七星盘龙剑守卫	02_YGZC_zangxiangu	01xg094	50
6708	镇妖任务	消灭50七星盘龙剑侍卫	七星盘龙剑侍卫	02_YGZC_zangxiangu	01xg095	50
6709	镇妖任务	消灭5只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	5
6710	镇妖任务	消灭10只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	10
6711	镇妖任务	消灭20只七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	20
6712	镇妖任务	消灭50七星盘龙剑禁卫	七星盘龙剑禁卫	02_YGZC_zangxiangu	01xg096	50
6713	镇妖任务	消灭5只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	5
6714	镇妖任务	消灭5只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	5
6715	镇妖任务	消灭5只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	5
6716	镇妖任务	消灭5只共工(水)	共工(水)	03_YGZC_damo	01xg100	5
6717	镇妖任务	消灭5只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	5
6718	镇妖任务	消灭10只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	10
6719	镇妖任务	消灭10只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	10
6720	镇妖任务	消灭10只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	10
6721	镇妖任务	消灭10只共工(水)	共工(水)	03_YGZC_damo	01xg100	10
6722	镇妖任务	消灭10只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	10
6723	镇妖任务	消灭20只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	20
6724	镇妖任务	消灭20只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	20
6725	镇妖任务	消灭20只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	20
6726	镇妖任务	消灭20只共工(水)	共工(水)	03_YGZC_damo	01xg100	20
6727	镇妖任务	消灭20只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	20
6728	镇妖任务	消灭50只帝江(空间速度)	帝江(空间速度)	03_YGZC_damo	01xg097	50
6729	镇妖任务	消灭50只句芒(木)	句芒(木)	03_YGZC_damo	01xg098	50
6730	镇妖任务	消灭50只蓐收(金)	蓐收(金)	03_YGZC_damo	01xg099	50
6731	镇妖任务	消灭50只共工(水)	共工(水)	03_YGZC_damo	01xg100	50
6732	镇妖任务	消灭50只祝融(火)	祝融(火)	03_YGZC_damo	01xg101	50
6733	镇妖任务	消灭5只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	5
6734	镇妖任务	消灭5只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	5
6735	镇妖任务	消灭5只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	5
6736	镇妖任务	消灭5只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	5
6737	镇妖任务	消灭5只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	5
6738	镇妖任务	消灭10只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	10
6739	镇妖任务	消灭10只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	10
6740	镇妖任务	消灭10只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	10
6741	镇妖任务	消灭10只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	10
6742	镇妖任务	消灭10只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	10
6743	镇妖任务	消灭20只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	20
6744	镇妖任务	消灭20只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	20
6745	镇妖任务	消灭20只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	20
6746	镇妖任务	消灭20只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	20
6747	镇妖任务	消灭20只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	20
6748	镇妖任务	消灭50只天吴(风)	天吴(风)	03_YGZC_damo	01xg102	50
6749	镇妖任务	消灭50只强良(雷)	强良(雷)	03_YGZC_damo	01xg103	50
6750	镇妖任务	消灭50只龠兹(电)	龠兹(电)	03_YGZC_damo	01xg104	50
6751	镇妖任务	消灭50只烛九阴(时间)	烛九阴(时间)	03_YGZC_damo	01xg105	50
6752	镇妖任务	消灭50只奢比尸(天气)	奢比尸(天气)	03_YGZC_damo	01xg106	50
6753	镇妖任务	消灭5只后土(土)	后土(土)	03_YGZC_damo	01xg107	5
6754	镇妖任务	消灭5只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	5
6755	镇妖任务	消灭10只后土(土)	后土(土)	03_YGZC_damo	01xg107	10
6756	镇妖任务	消灭10只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	10
6757	镇妖任务	消灭20只后土(土)	后土(土)	03_YGZC_damo	01xg107	20
6758	镇妖任务	消灭20只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	20
6759	镇妖任务	消灭50只后土(土)	后土(土)	03_YGZC_damo	01xg107	50
6760	镇妖任务	消灭50只玄冥(雨)	玄冥(雨)	03_YGZC_damo	01xg108	50
6761	门派任务	请消灭5只巫族蘑菇精。	消灭5只巫族蘑菇精	01_GBT_gebi	01xg012	5
6762	门派任务	请消灭5只巫族仙道。	消灭5只巫族仙道	01_GBT_gebi	01xg013	5
6763	门派任务	请消灭5只巫族战兽。	消灭5只巫族战兽	01_GBT_gebi	01xg014	5
6764	门派任务	请消灭5只巫族侍卫。	消灭5只巫族侍卫	01_GBT_gebi	01xg015	5
6765	门派任务	请消灭5只撸撸精。	消灭5只撸撸精	01_GBT_gebi	01xg016	5
6766	门派任务	请消灭10只巫族蘑菇精。	消灭10只巫族蘑菇精	01_GBT_gebi	01xg012	10
6767	门派任务	请消灭10只巫族仙道。	消灭10只巫族仙道	01_GBT_gebi	01xg013	10
6768	门派任务	请消灭10只巫族战兽。	消灭10只巫族战兽	01_GBT_gebi	01xg014	10
6769	门派任务	请消灭10只巫族侍卫。	消灭10只巫族侍卫	01_GBT_gebi	01xg015	10
6770	门派任务	请消灭10只撸撸精。	消灭10只撸撸精	01_GBT_gebi	01xg016	10
6771	门派任务	请消灭20只巫族蘑菇精。	消灭20只巫族蘑菇精	01_GBT_gebi	01xg012	20
6772	门派任务	请消灭20只巫族仙道。	消灭20只巫族仙道	01_GBT_gebi	01xg013	20
6773	门派任务	请消灭20只巫族战兽。	消灭20只巫族战兽	01_GBT_gebi	01xg014	20
6774	门派任务	请消灭20只巫族侍卫。	消灭20只巫族侍卫	01_GBT_gebi	01xg015	20
6775	门派任务	请消灭20只撸撸精。	消灭20只撸撸精	01_GBT_gebi	01xg016	20
6776	门派任务	请消灭5只仓空道人。	消灭5只仓空道人	01_GBT_gebi	01xg017	5
6777	门派任务	请消灭5只仓空守卫。	消灭5只仓空守卫	01_GBT_gebi	01xg018	5
6778	门派任务	请消灭5只饿死鬼。	消灭5只饿死鬼	01_GBT_gebi	01xg019	5
6779	门派任务	请消灭5只魅惑蛇精。	消灭5只魅惑蛇精	02_GBT_xuanyuandong	01xg024	5
6780	门派任务	请消灭5只啐啐蛇。	消灭5只啐啐蛇	02_GBT_xuanyuandong	01xg026	5
6781	门派任务	请消灭5只仰天妖。	消灭5只仰天妖	02_GBT_xuanyuandong	01xg027	5
6782	门派任务	请消灭5只灼热丧尸。	消灭5只灼热丧尸	02_GBT_xuanyuandong	01xg028	5
