id	initiative	alertArea	chase	chaseArea	shoutWorth	shoutRate	shoutArea	fleeWorth	fleeRate	hatredMonsterID1	hatredMonsterID2	hatredMonsterID3	hatredMonsterID4	actionId	actionLinks	normalSkill	normalskilllevel	deathShout	hpRate1	skill1	level1	shout1	hpRate2	skill2	level2	shout2	hpRate3	skill3	level3	shout3	hpRate4	skill4	level4	shout4	hpRate5	skill5	level5	shout5	deathRefreshGroup	birthShout	deathSkillId
01kld0305	1	450	1	450										1		20001	1																								
01kld0306	1	450	1	450										1		20001	1																								
01kld0307	1	450	1	450										1		20001	1																								
01kld0308	1	450	1	450										1		20001	1																								
01kld0309	1	450	1	450										1		20001	1																								
01kld0310	1	450	1	450										1		20001	1																								
01kld0311	1	450	1	450										1		20001	1																								
01kld0312	1	450	1	450										1		20001	1																								
01kld0313	1	450	1	450										1		20001	1																								
01kld0314	1	450	1	450										1		20001	1																								
01kld0315	1	450	1	450										1		20001	1																								
01kld0316	1	450	1	450										1		20001	1																								
01kld0317	1	450	1	450										1		20001	1																								
01kld0318	1	450	1	450										1		20001	1																								
01kld0319	1	450	1	450										1		20001	1																								
01kld0320	1	450	1	450										1		20001	1																								
01kld0321	1	450	1	450										1		20001	1																								
01kld0322	1	450	1	450										1		20001	1																								
01kld0323	1	450	1	450										1		20001	1																								
01kld0324	1	450	1	450										1		20001	1																								
01kld0325	1	450	1	450										1		20001	1																								
01kld0326	1	450	1	450										1		20001	1																								
01kld0327	1	450	1	450										1		20001	1																								
01kld0328	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0329	1	450	1	450										1		20001	1																								
01kld0330	1	450	1	450										1		20001	1																								
01kld0331	1	450	1	450										1		20001	1																								
01kld0332	1	450	1	450										1		20001	1																								
01kld0333	1	450	1	450										1		20001	1																								
01kld0334	1	450	1	450										1		20001	1																								
01kld0335	1	450	1	450										1		20001	1																								
01kld0336	1	450	1	450										1		20001	1																								
01kld0337	1	450	1	450										1		20001	1																								
01kld0338	1	450	1	450										1		20001	1																								
01kld0339	1	450	1	450										1		20001	1																								
01kld0340	1	450	1	450										1		20001	1																								
01kld0341	1	450	1	450										1		20001	1																								
01kld0342	1	450	1	450										1		20001	1																								
01kld0343	1	450	1	450										1		20001	1																								
01kld0344	1	450	1	450										1		20001	1																								
01kld0345	1	450	1	450										1		20001	1																								
01kld0346	1	450	1	450										1		20001	1																								
01kld0347	1	450	1	450										1		20001	1																								
01kld0348	1	450	1	450										1		20001	1																								
01kld0349	1	450	1	450										1		20001	1																								
01kld0350	1	450	1	450										1		20001	1																								
01kld0351	1	450	1	450										1		20001	1																								
01kld0401	1	450	1	450										1		20001	1																								
01kld0402	1	450	1	450										1		20001	1																								
01kld0403	1	450	1	450										1		20001	1																								
01kld0404	1	450	1	450										1		20001	1																								
01kld0405	1	450	1	450										1		20001	1																								
01kld0406	1	450	1	450										1		20001	1																								
01kld0407	1	450	1	450										1		20001	1																								
01kld0408	1	450	1	450										1		20001	1																								
01kld0409	1	450	1	450										1		20001	1																								
01kld0410	1	450	1	450										1		20001	1																								
01kld0411	1	450	1	450										1		20001	1																								
01kld0412	1	450	1	450										1		20001	1																								
01kld0413	1	450	1	450										1		20001	1																								
01kld0414	1	450	1	450										1		20001	1																								
01kld0415	1	450	1	450										1		20001	1																								
01kld0416	1	450	1	450										1		20001	1																								
01kld0417	1	450	1	450										1		20001	1																								
01kld0418	1	450	1	450										1		20001	1																								
01kld0419	1	450	1	450										1		20001	1																								
01kld0420	1	450	1	450										1		20001	1																								
01kld0421	1	450	1	450										1		20001	1																								
01kld0422	1	450	1	450										1		20001	1																								
01kld0423	1	450	1	450										1		20001	1																								
01kld0424	1	450	1	450										1		20001	1																								
01kld0425	1	450	1	450										1		20001	1																								
01kld0426	1	450	1	450										1		20001	1																								
01kld0427	1	450	1	450										1		20001	1																								
01kld0428	1	450	1	450										1		20001	1																								
01kld0429	1	450	1	450										1		20001	1																								
01kld0430	1	450	1	450										1		20001	1																								
01kld0431	1	450	1	450										1		20001	1																								
01kld0432	1	450	1	450										1		20001	1																								
01kld0433	1	450	1	450										1		20001	1																								
01kld0434	1	450	1	450										1		20001	1																								
01kld0435	1	450	1	450										1		20001	1																								
01kld0436	1	450	1	450										1		20001	1																								
01kld0437	1	450	1	450										1		20001	1																								
01kld0438	1	450	1	450										1		20001	1																								
01kld0439	1	450	1	450										1		20001	1																								
01kld0440	1	450	1	450										1		20001	1																								
01kld0441	1	450	1	450										1		20001	1																								
01kld0442	1	450	1	450										1		20001	1																								
01kld0443	1	450	1	450										1		20001	1																								
01kld0444	1	450	1	450										1		20001	1																								
01kld0445	1	450	1	450										1		20001	1																								
01kld0446	1	450	1	450										1		20001	1																								
01kld0447	1	450	1	450										1		20001	1																								
01kld0448	1	450	1	450										1		20001	1																								
01kld0449	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0450	1	450	1	450										1		20001	1																								
01kld0451	1	450	1	450										1		20001	1																								
01kld0501	1	450	1	450										1		20001	1																								
01kld0502	1	450	1	450										1		20001	1																								
01kld0503	1	450	1	450										1		20001	1																								
01kld0504	1	450	1	450										1		20001	1																								
01kld0505	1	450	1	450										1		20001	1																								
01kld0506	1	450	1	450										1		20001	1																								
01kld0507	1	450	1	450										1		20001	1																								
01kld0508	1	450	1	450										1		20001	1																								
01kld0509	1	450	1	450										1		20001	1																								
01kld0510	1	450	1	450										1		20001	1																								
01kld0511	1	450	1	450										1		20001	1																								
01kld0512	1	450	1	450										1		20001	1																								
01kld0513	1	450	1	450										1		20001	1																								
01kld0514	1	450	1	450										1		20001	1																								
01kld0515	1	450	1	450										1		20001	1																								
01kld0516	1	450	1	450										1		20001	1																								
01kld0517	1	450	1	450										1		20001	1																								
01kld0518	1	450	1	450										1		20001	1																								
01kld0519	1	450	1	450										1		20001	1																								
01kld0520	1	450	1	450										1		20001	1																								
01kld0521	1	450	1	450										1		20001	1																								
01kld0522	1	450	1	450										1		20001	1																								
01kld0523	1	450	1	450										1		20001	1																								
01kld0524	1	450	1	450										1		20001	1																								
01kld0525	1	450	1	450										1		20001	1																								
01kld0526	1	450	1	450										1		20001	1																								
01kld0527	1	450	1	450										1		20001	1																								
01kld0528	1	450	1	450										1		20001	1																								
01kld0529	1	450	1	450										1		20001	1																								
01kld0530	1	450	1	450										1		20001	1																								
01kld0531	1	450	1	450										1		20001	1																								
01kld0532	1	450	1	450										1		20001	1																								
01kld0533	1	450	1	450										1		20001	1																								
01kld0534	1	450	1	450										1		20001	1																								
01kld0535	1	450	1	450										1		20001	1																								
01kld0536	1	450	1	450										1		20001	1																								
01kld0537	1	450	1	450										1		20001	1																								
01kld0538	1	450	1	450										1		20001	1																								
01kld0539	1	450	1	450										1		20001	1																								
01kld0540	1	450	1	450										1		20001	1																								
01kld0541	1	450	1	450										1		20001	1																								
01kld0542	1	450	1	450										1		20001	1																								
01kld0543	1	450	1	450										1		20001	1																								
01kld0544	1	450	1	450										1		20001	1																								
01kld0545	1	450	1	450										1		20001	1																								
01kld0546	1	450	1	450										1		20001	1																								
01kld0547	1	450	1	450										1		20001	1																								
01kld0548	1	450	1	450										1		20001	1																								
01kld0549	1	450	1	450										1		20001	1																								
01kld0550	1	450	1	450										1		20001	1																								
01kld0551	1	450	1	450										1		20001	1																								
01kld0601	1	450	1	450										1		20001	1																								
01kld0602	1	450	1	450										1		20001	1																								
01kld0603	1	450	1	450										1		20001	1																								
01kld0604	1	450	1	450										1		20001	1																								
01kld0605	1	450	1	450										1		20001	1																								
01kld0606	1	450	1	450										1		20001	1																								
01kld0607	1	450	1	450										1		20001	1																								
01kld0608	1	450	1	450										1		20001	1																								
01kld0609	1	450	1	450										1		20001	1																								
01kld0610	1	450	1	450										1		20001	1																								
01kld0611	1	450	1	450										1		20001	1																								
01kld0612	1	450	1	450										1		20001	1																								
01kld0613	1	450	1	450										1		20001	1																								
01kld0614	1	450	1	450										1		20001	1																								
01kld0615	1	450	1	450										1		20001	1																								
01kld0616	1	450	1	450										1		20001	1																								
01kld0617	1	450	1	450										1		20001	1																								
01kld0618	1	450	1	450										1		20001	1																								
01kld0619	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0620	1	450	1	450										1		20001	1																								
01kld0621	1	450	1	450										1		20001	1																								
01kld0622	1	450	1	450										1		20001	1																								
01kld0623	1	450	1	450										1		20001	1																								
01kld0624	1	450	1	450										1		20001	1																								
01kld0625	1	450	1	450										1		20001	1																								
01kld0626	1	450	1	450										1		20001	1																								
01kld0627	1	450	1	450										1		20001	1																								
01kld0628	1	450	1	450										1		20001	1																								
01kld0629	1	450	1	450										1		20001	1																								
01kld0630	1	450	1	450										1		20001	1																								
01kld0631	1	450	1	450										1		20001	1																								
01kld0632	1	450	1	450										1		20001	1																								
01kld0633	1	450	1	450										1		20001	1																								
01kld0634	1	450	1	450										1		20001	1																								
01kld0635	1	450	1	450										1		20001	1																								
01kld0636	1	450	1	450										1		20001	1																								
01kld0637	1	450	1	450										1		20001	1																								
01kld0638	1	450	1	450										1		20001	1																								
01kld0639	1	450	1	450										1		20001	1																								
01kld0640	1	450	1	450										1		20001	1																								
01kld0641	1	450	1	450										1		20001	1																								
01kld0642	1	450	1	450										1		20001	1																								
01kld0643	1	450	1	450										1		20001	1																								
01kld0644	1	450	1	450										1		20001	1																								
01kld0645	1	450	1	450										1		20001	1																								
01kld0646	1	450	1	450										1		20001	1																								
01kld0647	1	450	1	450										1		20001	1																								
01kld0648	1	450	1	450										1		20001	1																								
01kld0649	1	450	1	450										1		20001	1																								
01kld0650	1	450	1	450										1		20001	1																								
01kld0651	1	450	1	450										1		20001	1																								
01kld0701	1	450	1	450										1		20001	1																								
01kld0702	1	450	1	450										1		20001	1																								
01kld0703	1	450	1	450										1		20001	1																								
01kld0704	1	450	1	450										1		20001	1																								
01kld0705	1	450	1	450										1		20001	1																								
01kld0706	1	450	1	450										1		20001	1																								
01kld0707	1	450	1	450										1		20001	1																								
01kld0708	1	450	1	450										1		20001	1																								
01kld0709	1	450	1	450										1		20001	1																								
01kld0710	1	450	1	450										1		20001	1																								
01kld0711	1	450	1	450										1		20001	1																								
01kld0712	1	450	1	450										1		20001	1																								
01kld0713	1	450	1	450										1		20001	1																								
01kld0714	1	450	1	450										1		20001	1																								
01kld0715	1	450	1	450										1		20001	1																								
01kld0716	1	450	1	450										1		20001	1																								
01kld0717	1	450	1	450										1		20001	1																								
01kld0718	1	450	1	450										1		20001	1																								
01kld0719	1	450	1	450										1		20001	1																								
01kld0720	1	450	1	450										1		20001	1																								
01kld0721	1	450	1	450										1		20001	1																								
01kld0722	1	450	1	450										1		20001	1																								
01kld0723	1	450	1	450										1		20001	1																								
01kld0724	1	450	1	450										1		20001	1																								
01kld0725	1	450	1	450										1		20001	1																								
01kld0726	1	450	1	450										1		20001	1																								
01kld0727	1	450	1	450										1		20001	1																								
01kld0728	1	450	1	450										1		20001	1																								
01kld0729	1	450	1	450										1		20001	1																								
01kld0730	1	450	1	450										1		20001	1																								
01kld0731	1	450	1	450										1		20001	1																								
01kld0732	1	450	1	450										1		20001	1																								
01kld0733	1	450	1	450										1		20001	1																								
01kld0734	1	450	1	450										1		20001	1																								
01kld0735	1	450	1	450										1		20001	1																								
01kld0736	1	450	1	450										1		20001	1																								
01kld0737	1	450	1	450										1		20001	1																								
01kld0738	1	450	1	450										1		20001	1																								
01kld0739	1	450	1	450										1		20001	1																								
01kld0740	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0741	1	450	1	450										1		20001	1																								
01kld0742	1	450	1	450										1		20001	1																								
01kld0743	1	450	1	450										1		20001	1																								
01kld0744	1	450	1	450										1		20001	1																								
01kld0745	1	450	1	450										1		20001	1																								
01kld0746	1	450	1	450										1		20001	1																								
01kld0747	1	450	1	450										1		20001	1																								
01kld0748	1	450	1	450										1		20001	1																								
01kld0749	1	450	1	450										1		20001	1																								
01kld0750	1	450	1	450										1		20001	1																								
01kld0751	1	450	1	450										1		20001	1																								
01kld0801	1	450	1	450										1		20001	1																								
01kld0802	1	450	1	450										1		20001	1																								
01kld0803	1	450	1	450										1		20001	1																								
01kld0804	1	450	1	450										1		20001	1																								
01kld0805	1	450	1	450										1		20001	1																								
01kld0806	1	450	1	450										1		20001	1																								
01kld0807	1	450	1	450										1		20001	1																								
01kld0808	1	450	1	450										1		20001	1																								
01kld0809	1	450	1	450										1		20001	1																								
01kld0810	1	450	1	450										1		20001	1																								
01kld0811	1	450	1	450										1		20001	1																								
01kld0812	1	450	1	450										1		20001	1																								
01kld0813	1	450	1	450										1		20001	1																								
01kld0814	1	450	1	450										1		20001	1																								
01kld0815	1	450	1	450										1		20001	1																								
01kld0816	1	450	1	450										1		20001	1																								
01kld0817	1	450	1	450										1		20001	1																								
01kld0818	1	450	1	450										1		20001	1																								
01kld0819	1	450	1	450										1		20001	1																								
01kld0820	1	450	1	450										1		20001	1																								
01kld0821	1	450	1	450										1		20001	1																								
01kld0822	1	450	1	450										1		20001	1																								
01kld0823	1	450	1	450										1		20001	1																								
01kld0824	1	450	1	450										1		20001	1																								
01kld0825	1	450	1	450										1		20001	1																								
01kld0826	1	450	1	450										1		20001	1																								
01kld0827	1	450	1	450										1		20001	1																								
01kld0828	1	450	1	450										1		20001	1																								
01kld0829	1	450	1	450										1		20001	1																								
01kld0830	1	450	1	450										1		20001	1																								
01kld0831	1	450	1	450										1		20001	1																								
01kld0832	1	450	1	450										1		20001	1																								
01kld0833	1	450	1	450										1		20001	1																								
01kld0834	1	450	1	450										1		20001	1																								
01kld0835	1	450	1	450										1		20001	1																								
01kld0836	1	450	1	450										1		20001	1																								
01kld0837	1	450	1	450										1		20001	1																								
01kld0838	1	450	1	450										1		20001	1																								
01kld0839	1	450	1	450										1		20001	1																								
01kld0840	1	450	1	450										1		20001	1																								
01kld0841	1	450	1	450										1		20001	1																								
01kld0842	1	450	1	450										1		20001	1																								
01kld0843	1	450	1	450										1		20001	1																								
01kld0844	1	450	1	450										1		20001	1																								
01kld0845	1	450	1	450										1		20001	1																								
01kld0846	1	450	1	450										1		20001	1																								
01kld0847	1	450	1	450										1		20001	1																								
01kld0848	1	450	1	450										1		20001	1																								
01kld0849	1	450	1	450										1		20001	1																								
01kld0850	1	450	1	450										1		20001	1																								
01kld0851	1	450	1	450										1		20001	1																								
01kld0901	1	450	1	450										1		20001	1																								
01kld0902	1	450	1	450										1		20001	1																								
01kld0903	1	450	1	450										1		20001	1																								
01kld0904	1	450	1	450										1		20001	1																								
01kld0905	1	450	1	450										1		20001	1																								
01kld0906	1	450	1	450										1		20001	1																								
01kld0907	1	450	1	450										1		20001	1																								
01kld0908	1	450	1	450										1		20001	1																								
01kld0909	1	450	1	450										1		20001	1																								
01kld0910	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld0911	1	450	1	450										1		20001	1																								
01kld0912	1	450	1	450										1		20001	1																								
01kld0913	1	450	1	450										1		20001	1																								
01kld0914	1	450	1	450										1		20001	1																								
01kld0915	1	450	1	450										1		20001	1																								
01kld0916	1	450	1	450										1		20001	1																								
01kld0917	1	450	1	450										1		20001	1																								
01kld0918	1	450	1	450										1		20001	1																								
01kld0919	1	450	1	450										1		20001	1																								
01kld0920	1	450	1	450										1		20001	1																								
01kld0921	1	450	1	450										1		20001	1																								
01kld0922	1	450	1	450										1		20001	1																								
01kld0923	1	450	1	450										1		20001	1																								
01kld0924	1	450	1	450										1		20001	1																								
01kld0925	1	450	1	450										1		20001	1																								
01kld0926	1	450	1	450										1		20001	1																								
01kld0927	1	450	1	450										1		20001	1																								
01kld0928	1	450	1	450										1		20001	1																								
01kld0929	1	450	1	450										1		20001	1																								
01kld0930	1	450	1	450										1		20001	1																								
01kld0931	1	450	1	450										1		20001	1																								
01kld0932	1	450	1	450										1		20001	1																								
01kld0933	1	450	1	450										1		20001	1																								
01kld0934	1	450	1	450										1		20001	1																								
01kld0935	1	450	1	450										1		20001	1																								
01kld0936	1	450	1	450										1		20001	1																								
01kld0937	1	450	1	450										1		20001	1																								
01kld0938	1	450	1	450										1		20001	1																								
01kld0939	1	450	1	450										1		20001	1																								
01kld0940	1	450	1	450										1		20001	1																								
01kld0941	1	450	1	450										1		20001	1																								
01kld0942	1	450	1	450										1		20001	1																								
01kld0943	1	450	1	450										1		20001	1																								
01kld0944	1	450	1	450										1		20001	1																								
01kld0945	1	450	1	450										1		20001	1																								
01kld0946	1	450	1	450										1		20001	1																								
01kld0947	1	450	1	450										1		20001	1																								
01kld0948	1	450	1	450										1		20001	1																								
01kld0949	1	450	1	450										1		20001	1																								
01kld0950	1	450	1	450										1		20001	1																								
01kld0951	1	450	1	450										1		20001	1																								
01kld1001	1	450	1	450										1		20001	1																								
01kld1002	1	450	1	450										1		20001	1																								
01kld1003	1	450	1	450										1		20001	1																								
01kld1004	1	450	1	450										1		20001	1																								
01kld1005	1	450	1	450										1		20001	1																								
01kld1006	1	450	1	450										1		20001	1																								
01kld1007	1	450	1	450										1		20001	1																								
01kld1008	1	450	1	450										1		20001	1																								
01kld1009	1	450	1	450										1		20001	1																								
01kld1010	1	450	1	450										1		20001	1																								
01kld1011	1	450	1	450										1		20001	1																								
01kld1012	1	450	1	450										1		20001	1																								
01kld1013	1	450	1	450										1		20001	1																								
01kld1014	1	450	1	450										1		20001	1																								
01kld1015	1	450	1	450										1		20001	1																								
01kld1016	1	450	1	450										1		20001	1																								
01kld1017	1	450	1	450										1		20001	1																								
01kld1018	1	450	1	450										1		20001	1																								
01kld1019	1	450	1	450										1		20001	1																								
01kld1020	1	450	1	450										1		20001	1																								
01kld1021	1	450	1	450										1		20001	1																								
01kld1022	1	450	1	450										1		20001	1																								
01kld1023	1	450	1	450										1		20001	1																								
01kld1024	1	450	1	450										1		20001	1																								
01kld1025	1	450	1	450										1		20001	1																								
01kld1026	1	450	1	450										1		20001	1																								
01kld1027	1	450	1	450										1		20001	1																								
01kld1028	1	450	1	450										1		20001	1																								
01kld1029	1	450	1	450										1		20001	1																								
01kld1030	1	450	1	450										1		20001	1																								
01kld1031	1	450	1	450										1	1012	20001	1	兄弟们上，我垫后！																							
01kld1032	1	450	1	450										1		20001	1																								
01kld1033	1	450	1	450										1		20001	1																								
01kld1034	1	450	1	450										1		20001	1																								
01kld1035	1	450	1	450										1		20001	1																								
01kld1036	1	450	1	450										1		20001	1																								
01kld1037	1	450	1	450										1		20001	1																								
01kld1038	1	450	1	450										1		20001	1																								
01kld1039	1	450	1	450										1		20001	1																								
01kld1040	1	450	1	450										1		20001	1																								
01kld1041	1	450	1	450										1		20001	1																								
01kld1042	1	450	1	450										1		20001	1																								
01kld1043	1	450	1	450										1		20001	1																								
01kld1044	1	450	1	450										1		20001	1																								
01kld1045	1	450	1	450										1		20001	1																								
01kld1046	1	450	1	450										1		20001	1																								
01kld1047	1	450	1	450										1		20001	1																								
01kld1048	1	450	1	450										1		20001	1																								
01kld1049	1	450	1	450										1		20001	1																								
01kld1050	1	450	1	450										1		20001	1																								
01kld1051	1	450	1	450										1		20001	1																								
01kld1101	1	450	1	450										1		20001	1																								
01kld1102	1	450	1	450										1		20001	1																								
01kld1103	1	450	1	450										1		20001	1																								
01kld1104	1	450	1	450										1		20001	1																								
01kld1105	1	450	1	450										1		20001	1																								
01kld1106	1	450	1	450										1		20001	1																								
01kld1107	1	450	1	450										1		20001	1																								
01kld1108	1	450	1	450										1		20001	1																								
01kld1109	1	450	1	450										1		20001	1																								
01kld1110	1	450	1	450										1		20001	1																								
01kld1111	1	450	1	450										1		20001	1																								
01kld1112	1	450	1	450										1		20001	1																								
01kld1113	1	450	1	450										1		20001	1																								
01kld1114	1	450	1	450										1		20001	1																								
01kld1115	1	450	1	450										1		20001	1																								
01kld1116	1	450	1	450										1		20001	1																								
01kld1117	1	450	1	450										1		20001	1																								
01kld1118	1	450	1	450										1		20001	1																								
01kld1119	1	450	1	450										1		20001	1																								
01kld1120	1	450	1	450										1		20001	1																								
01kld1121	1	450	1	450										1		20001	1																								
01kld1122	1	450	1	450										1		20001	1																								
01kld1123	1	450	1	450										1		20001	1																								
01kld1124	1	450	1	450										1		20001	1																								
01kld1125	1	450	1	450										1		20001	1																								
01kld1126	1	450	1	450										1		20001	1																								
01kld1127	1	450	1	450										1		20001	1																								
01kld1128	1	450	1	450										1		20001	1																								
01kld1129	1	450	1	450										1		20001	1																								
01kld1130	1	450	1	450										1		20001	1																								
01kld1131	1	450	1	450										1		20001	1																								
01kld1132	1	450	1	450										1		20001	1																								
01kld1133	1	450	1	450										1		20001	1																								
01kld1134	1	450	1	450										1		20001	1																								
01kld1135	1	450	1	450										1		20001	1																								
01kld1136	1	450	1	450										1		20001	1																								
01kld1137	1	450	1	450										1		20001	1																								
01kld1138	1	450	1	450										1		20001	1																								
01kld1139	1	450	1	450										1		20001	1																								
01kld1140	1	450	1	450										1		20001	1																								
01kld1141	1	450	1	450										1		20001	1																								
01kld1142	1	450	1	450										1		20001	1																								
01kld1143	1	450	1	450										1		20001	1																								
01kld1144	1	450	1	450										1		20001	1																								
01kld1145	1	450	1	450										1		20001	1																								
01kld1146	1	450	1	450										1		20001	1																								
01kld1147	1	450	1	450										1		20001	1																								
01kld1148	1	450	1	450										1		20001	1																								
01kld1149	1	450	1	450										1		20001	1																								
01kld1150	1	450	1	450										1		20001	1																								
01kld1151	1	450	1	450										1		20001	1																								
																																									
																																									
01grfb0010	0	350	1	450										1		20001	1																								
01grfb0020	0	350	1	450										1		20001	1																								
01grfb0030	0	350	1	450										1		20001	1																								
01grfb0040	0	350	1	450										1		20002	1																								
01grfb0041	0	350	1	450										1		20001	1																								
01grfb0050	0	350	1	450										1		20001	1																								
01grfb0051	0	350	1	450										1		20001	1																								
01grfb0060	1	350	1	450										1		20001	1																								
01grfb0070	1	350	1	450										1		20001	1																								
01grfbB0001	0	400	1	450										1		20001	1																								
01grfbB0002	0	400	1	450										1		20001	1																								
01grfbB0003	0	400	1	450										1		20001	1																								
01grfbB0004	0	400	1	450										1		20002	1																								
01grfbB0005	0	400	1	450										1		20001	1																								
01grfbB0006	1	400	1	450										1		20001	1																								
01grfbB0007	1	400	1	450										1		20001	1																								
																																									
																																									
01ygzc001	0	350	1	350										1		20001	1																								
01ygzc002	0	350	1	350										1		20001	1																								
01ygzc003	0	350	1	350										1		20001	1																								
01ygzc004	0	350	1	350										1		20001	1																								
01ygzc005	0	350	1	350										1		20001	1																								
01ygzc006	0	350	1	350										1		20001	1																								
01ygzc007	0	350	1	350										1		20001	1																								
01ygzc008	0	350	1	350										1		20001	1																								
01ygzc009	0	350	1	350										1		20001	1																								
01ygzc010	0	350	1	350										1		20001	1																								
01ygzc011	0	350	1	350										1		20001	1																								
01ygzc012	0	350	1	350										1		20001	1																								
																																									
																																									
01fbzx001	1	350	1	350										1		20001	1																								
01fbzx002	1	350	1	350										1		20001	1																								
01fbzx003	1	350	1	350										1		20001	1																								
01fbzx004	1	350	1	350										1		20001	1																								
01fbzx005	1	350	1	350										1		20001	1																								
01fbzx006	1	350	1	350										1		20001	1																								
01fbzx007	1	350	1	350										1		20001	1																								
01fbzx008	1	350	1	350										1		20001	1																								
01fbzx009	1	350	1	350										1		20001	1																								
01fbzx010	1	350	1	350										1		20001	1																								
01fbzx011	1	350	1	350										1		20001	1																								
01fbzx012	1	350	1	350										1		20001	1																								
01fbzx013	1	350	1	350										1		20001	1																								
01fbzx014	1	350	1	350										1		20001	1																								
01fbzx015	1	350	1	350										1		20001	1																								
01fbzx016	1	350	1	350										1		20001	1																								
01fbzx017	1	350	1	350										1		20001	1																								
01fbzx018	1	350	1	350										1		20001	1																								
01fbzx019	1	350	1	350										1		20001	1																								
01fbzx020	1	350	1	350										1		20001	1																								
01fbzx021	1	350	1	350										1		20001	1																								
01fbzx022	1	350	1	350										1		20001	1																								
01fbzx023	1	350	1	350										1		20001	1																								
01fbzx024	1	350	1	350										1		20001	1																								
01fbzx025	1	350	1	350										1		20001	1																								
01fbzx026	1	350	1	350										1		20001	1																								
01fbzx901	0	350	1	350										1		20001	1																								
01fbzx902	0	350	1	350										1		20001	1																								
01fbzx903	0	350	1	350										1		20001	1																								
01fbzx904	0	350	1	350										1		20001	1																								
01fbzx905	0	350	1	350										1		20001	1																								
01fbzx906	0	350	1	350										1		20001	1																								
01fbzx907	0	350	1	350										1		20001	1																								
01fbzx908	0	350	1	350										1		20001	1																								
01fbzx909	0	350	1	350										1		20001	1																								
01fbzx910	0	350	1	350										1		20001	1																								
01fbzx911	0	350	1	350										1		20001	1																								
01fbzx912	0	350	1	350										1		20001	1																								
01fbzx913	0	350	1	350										1		20001	1																								
																																									
																																									
																																									
																																									
01gjdt0101	0	320	1	450										1		20001	1																						1501		
01gjdt0102	0	320	1	450										1		20001	1																						1502		
01gjdt0103	0	320	1	450										1		20001	1																						1503		
01gjdt0104	0	320	1	450										1		20001	1																						1504		
01gjdt0105	0	320	1	450										1		20001	1																						1505		
01gjdt0106	0	320	1	450										1		20001	1																						1506		
01gjdt0107	0	320	1	450										1		20001	1																						1507		
01gjdt0108	0	320	1	450										1		20001	1																						1508		
01gjdt0109	0	320	1	450										1		20001	1																						1509		
01gjdt0110	0	320	1	450										1		20001	1																						1510		
01gjdt0201	0	320	1	450										1		20001	1																						1511		
01gjdt0202	0	320	1	450										1		20001	1																						1512		
01gjdt0203	0	320	1	450										1		20001	1																						1513		
01gjdt0204	0	320	1	450										1		20001	1																						1514		
01gjdt0205	0	320	1	450										1		20001	1																						1515		
01gjdt0206	0	320	1	450										1		20001	1																						1516		
01gjdt0207	0	320	1	450										1		20001	1																						1517		
01gjdt0208	0	320	1	450										1		20001	1																						1518		
01gjdt0209	0	320	1	450										1		20001	1																						1519		
01gjdt0210	0	320	1	450										1		20001	1																						1520		
01gjdt0301	0	320	1	450										1		20001	1																						1521		
01gjdt0302	0	320	1	450										1		20001	1																						1522		
01gjdt0303	0	320	1	450										1		20001	1																						1523		
01gjdt0304	0	320	1	450										1		20001	1																						1524		
01gjdt0305	0	320	1	450										1		20001	1																						1525		
01gjdt0306	0	320	1	450										1		20001	1																						1526		
01gjdt0307	0	320	1	450										1		20001	1																						1527		
01gjdt0308	0	320	1	450										1		20001	1																						1528		
01gjdt0309	0	320	1	450										1		20001	1																						1529		
01gjdt0310	0	320	1	450										1		20001	1																						1530		
01gjdt0401	0	320	1	450										1		20001	1																						1531		
01gjdt0402	0	320	1	450										1		20001	1																						1532		
01gjdt0403	0	320	1	450										1		20001	1																						1533		
01gjdt0404	0	320	1	450										1		20001	1																						1534		
01gjdt0405	0	320	1	450										1		20001	1																						1535		
01gjdt0406	0	320	1	450										1		20001	1																						1536		
01gjdt0407	0	320	1	450										1		20001	1																						1537		
01gjdt0408	0	320	1	450										1		20001	1																						1538		
01gjdt0409	0	320	1	450										1		20001	1																						1539		
01gjdt0410	0	320	1	450										1		20001	1																						1540		
01gjdt0501	0	320	1	450										1		20001	1																						1541		
01gjdt0502	0	320	1	450										1		20001	1																						1542		
01gjdt0503	0	320	1	450										1		20001	1																						1543		
01gjdt0504	0	320	1	450										1		20001	1																						1544		
01gjdt0505	0	320	1	450										1		20001	1																						1545		
01gjdt0506	0	320	1	450										1		20001	1																						1546		
01gjdt0507	0	320	1	450										1		20001	1																						1547		
01gjdt0508	0	320	1	450										1		20001	1																						1548		
01gjdt0509	0	320	1	450										1		20001	1																						1549		
01gjdt0510	0	320	1	450										1		20001	1																						1550		
01gjdt0601	0	320	1	450										1		20001	1																						1551		
01gjdt0602	0	320	1	450										1		20001	1																						1552		
01gjdt0603	0	320	1	450										1		20001	1																						1553		
01gjdt0604	0	320	1	450										1		20001	1																						1554		
01gjdt0605	0	320	1	450										1		20001	1																						1555		
