skillId	name	level	iconId	effectId	actionId	musicId	shockRate	learnType	buffUse	skillApplyType	skillEffectType	hp	mp	cd	minUseRange	maxUseRange	serverTargetType	clientTargetType	angerValue	triggerPassive	useGlobalCd	hitChange	critChange	attackType	prepareArg	hatredPercent	hatredAdd	affectSkills	desc
13000	妖皇护体	35	20		4			1	0	1	0																		永久提升自身生命值上限2425
13000	妖皇护体	36	20		4			1	0	1	0																		永久提升自身生命值上限2540
13000	妖皇护体	37	20		4			1	0	1	0																		永久提升自身生命值上限2655
13000	妖皇护体	38	20		4			1	0	1	0																		永久提升自身生命值上限2770
13000	妖皇护体	39	20		4			1	0	1	0																		永久提升自身生命值上限2885
13000	妖皇护体	40	20		4			1	0	1	0																		永久提升自身生命值上限3000
13000	妖皇护体	41	20		4			1	0	1	0																		永久提升自身生命值上限3127
13000	妖皇护体	42	20		4			1	0	1	0																		永久提升自身生命值上限3254
13000	妖皇护体	43	20		4			1	0	1	0																		永久提升自身生命值上限3381
13000	妖皇护体	44	20		4			1	0	1	0																		永久提升自身生命值上限3508
13000	妖皇护体	45	20		4			1	0	1	0																		永久提升自身生命值上限3635
13000	妖皇护体	46	20		4			1	0	1	0																		永久提升自身生命值上限3773
13000	妖皇护体	47	20		4			1	0	1	0																		永久提升自身生命值上限3911
13000	妖皇护体	48	20		4			1	0	1	0																		永久提升自身生命值上限4049
13000	妖皇护体	49	20		4			1	0	1	0																		永久提升自身生命值上限4187
13000	妖皇护体	50	20		4			1	0	1	0																		永久提升自身生命值上限4325
13001	妖皇降临	1	21		4			1	0	1	0																		永久提升自身防御力2
13001	妖皇降临	2	21		4			1	0	1	0																		永久提升自身防御力4
13001	妖皇降临	3	21		4			1	0	1	0																		永久提升自身防御力6
13001	妖皇降临	4	21		4			1	0	1	0																		永久提升自身防御力8
13001	妖皇降临	5	21		4			1	0	1	0																		永久提升自身防御力10
13001	妖皇降临	6	21		4			1	0	1	0																		永久提升自身防御力12
13001	妖皇降临	7	21		4			1	0	1	0																		永久提升自身防御力14
13001	妖皇降临	8	21		4			1	0	1	0																		永久提升自身防御力16
13001	妖皇降临	9	21		4			1	0	1	0																		永久提升自身防御力18
13001	妖皇降临	10	21		4			1	0	1	0																		永久提升自身防御力20
13001	妖皇降临	11	21		4			1	0	1	0																		永久提升自身防御力23
13001	妖皇降临	12	21		4			1	0	1	0																		永久提升自身防御力26
13001	妖皇降临	13	21		4			1	0	1	0																		永久提升自身防御力29
13001	妖皇降临	14	21		4			1	0	1	0																		永久提升自身防御力32
13001	妖皇降临	15	21		4			1	0	1	0																		永久提升自身防御力35
13001	妖皇降临	16	21		4			1	0	1	0																		永久提升自身防御力38
13001	妖皇降临	17	21		4			1	0	1	0																		永久提升自身防御力41
13001	妖皇降临	18	21		4			1	0	1	0																		永久提升自身防御力44
13001	妖皇降临	19	21		4			1	0	1	0																		永久提升自身防御力47
13001	妖皇降临	20	21		4			1	0	1	0																		永久提升自身防御力50
13001	妖皇降临	21	21		4			1	0	1	0																		永久提升自身防御力54
13001	妖皇降临	22	21		4			1	0	1	0																		永久提升自身防御力58
13001	妖皇降临	23	21		4			1	0	1	0																		永久提升自身防御力62
13001	妖皇降临	24	21		4			1	0	1	0																		永久提升自身防御力66
13001	妖皇降临	25	21		4			1	0	1	0																		永久提升自身防御力70
13001	妖皇降临	26	21		4			1	0	1	0																		永久提升自身防御力74
13001	妖皇降临	27	21		4			1	0	1	0																		永久提升自身防御力78
13001	妖皇降临	28	21		4			1	0	1	0																		永久提升自身防御力82
13001	妖皇降临	29	21		4			1	0	1	0																		永久提升自身防御力86
13001	妖皇降临	30	21		4			1	0	1	0																		永久提升自身防御力90
13001	妖皇降临	31	21		4			1	0	1	0																		永久提升自身防御力95
13001	妖皇降临	32	21		4			1	0	1	0																		永久提升自身防御力100
13001	妖皇降临	33	21		4			1	0	1	0																		永久提升自身防御力105
13001	妖皇降临	34	21		4			1	0	1	0																		永久提升自身防御力110
13001	妖皇降临	35	21		4			1	0	1	0																		永久提升自身防御力115
13001	妖皇降临	36	21		4			1	0	1	0																		永久提升自身防御力120
13001	妖皇降临	37	21		4			1	0	1	0																		永久提升自身防御力125
13001	妖皇降临	38	21		4			1	0	1	0																		永久提升自身防御力130
13001	妖皇降临	39	21		4			1	0	1	0																		永久提升自身防御力135
13001	妖皇降临	40	21		4			1	0	1	0																		永久提升自身防御力140
13001	妖皇降临	41	21		4			1	0	1	0																		永久提升自身防御力146
13001	妖皇降临	42	21		4			1	0	1	0																		永久提升自身防御力152
13001	妖皇降临	43	21		4			1	0	1	0																		永久提升自身防御力158
13001	妖皇降临	44	21		4			1	0	1	0																		永久提升自身防御力164
13001	妖皇降临	45	21		4			1	0	1	0																		永久提升自身防御力170
13001	妖皇降临	46	21		4			1	0	1	0																		永久提升自身防御力176
13001	妖皇降临	47	21		4			1	0	1	0																		永久提升自身防御力182
13001	妖皇降临	48	21		4			1	0	1	0																		永久提升自身防御力188
13001	妖皇降临	49	21		4			1	0	1	0																		永久提升自身防御力194
13001	妖皇降临	50	21		4			1	0	1	0																		永久提升自身防御力200
13002	妖皇突袭	1	22		4			1	0	1	0																		永久提升自身攻击力4
13002	妖皇突袭	2	22		4			1	0	1	0																		永久提升自身攻击力8
13002	妖皇突袭	3	22		4			1	0	1	0																		永久提升自身攻击力12
13002	妖皇突袭	4	22		4			1	0	1	0																		永久提升自身攻击力16
13002	妖皇突袭	5	22		4			1	0	1	0																		永久提升自身攻击力20
13002	妖皇突袭	6	22		4			1	0	1	0																		永久提升自身攻击力25
13002	妖皇突袭	7	22		4			1	0	1	0																		永久提升自身攻击力30
13002	妖皇突袭	8	22		4			1	0	1	0																		永久提升自身攻击力35
13002	妖皇突袭	9	22		4			1	0	1	0																		永久提升自身攻击力40
13002	妖皇突袭	10	22		4			1	0	1	0																		永久提升自身攻击力45
13002	妖皇突袭	11	22		4			1	0	1	0																		永久提升自身攻击力51
13002	妖皇突袭	12	22		4			1	0	1	0																		永久提升自身攻击力57
13002	妖皇突袭	13	22		4			1	0	1	0																		永久提升自身攻击力63
13002	妖皇突袭	14	22		4			1	0	1	0																		永久提升自身攻击力69
13002	妖皇突袭	15	22		4			1	0	1	0																		永久提升自身攻击力75
13002	妖皇突袭	16	22		4			1	0	1	0																		永久提升自身攻击力83
13002	妖皇突袭	17	22		4			1	0	1	0																		永久提升自身攻击力91
13002	妖皇突袭	18	22		4			1	0	1	0																		永久提升自身攻击力99
13002	妖皇突袭	19	22		4			1	0	1	0																		永久提升自身攻击力107
13002	妖皇突袭	20	22		4			1	0	1	0																		永久提升自身攻击力115
13002	妖皇突袭	21	22		4			1	0	1	0																		永久提升自身攻击力124
13002	妖皇突袭	22	22		4			1	0	1	0																		永久提升自身攻击力133
13002	妖皇突袭	23	22		4			1	0	1	0																		永久提升自身攻击力142
13002	妖皇突袭	24	22		4			1	0	1	0																		永久提升自身攻击力151
13002	妖皇突袭	25	22		4			1	0	1	0																		永久提升自身攻击力160
13002	妖皇突袭	26	22		4			1	0	1	0																		永久提升自身攻击力170
13002	妖皇突袭	27	22		4			1	0	1	0																		永久提升自身攻击力180
13002	妖皇突袭	28	22		4			1	0	1	0																		永久提升自身攻击力190
13002	妖皇突袭	29	22		4			1	0	1	0																		永久提升自身攻击力200
13002	妖皇突袭	30	22		4			1	0	1	0																		永久提升自身攻击力210
13002	妖皇突袭	31	22		4			1	0	1	0																		永久提升自身攻击力222
13002	妖皇突袭	32	22		4			1	0	1	0																		永久提升自身攻击力234
13002	妖皇突袭	33	22		4			1	0	1	0																		永久提升自身攻击力246
13002	妖皇突袭	34	22		4			1	0	1	0																		永久提升自身攻击力258
13002	妖皇突袭	35	22		4			1	0	1	0																		永久提升自身攻击力270
13002	妖皇突袭	36	22		4			1	0	1	0																		永久提升自身攻击力283
13002	妖皇突袭	37	22		4			1	0	1	0																		永久提升自身攻击力296
13002	妖皇突袭	38	22		4			1	0	1	0																		永久提升自身攻击力309
13002	妖皇突袭	39	22		4			1	0	1	0																		永久提升自身攻击力322
13002	妖皇突袭	40	22		4			1	0	1	0																		永久提升自身攻击力335
13002	妖皇突袭	41	22		4			1	0	1	0																		永久提升自身攻击力349
13002	妖皇突袭	42	22		4			1	0	1	0																		永久提升自身攻击力363
13002	妖皇突袭	43	22		4			1	0	1	0																		永久提升自身攻击力377
13002	妖皇突袭	44	22		4			1	0	1	0																		永久提升自身攻击力391
13002	妖皇突袭	45	22		4			1	0	1	0																		永久提升自身攻击力405
13002	妖皇突袭	46	22		4			1	0	1	0																		永久提升自身攻击力420
13002	妖皇突袭	47	22		4			1	0	1	0																		永久提升自身攻击力435
13002	妖皇突袭	48	22		4			1	0	1	0																		永久提升自身攻击力450
13002	妖皇突袭	49	22		4			1	0	1	0																		永久提升自身攻击力465
13002	妖皇突袭	50	22		4			1	0	1	0																		永久提升自身攻击力480
13003	妖宗	1	23		4			1	0	1	0																		永久提升自身伤害增幅0.2%，永久对承受到的伤害减免0.2%
13003	妖宗	2	23		4			1	0	1	0																		永久提升自身伤害增幅0.4%，永久对承受到的伤害减免0.4%
13003	妖宗	3	23		4			1	0	1	0																		永久提升自身伤害增幅0.6%，永久对承受到的伤害减免0.6%
13003	妖宗	4	23		4			1	0	1	0																		永久提升自身伤害增幅0.8%，永久对承受到的伤害减免0.8%
13003	妖宗	5	23		4			1	0	1	0																		永久提升自身伤害增幅1%，永久对承受到的伤害减免1%
13003	妖宗	6	23		4			1	0	1	0																		永久提升自身伤害增幅1.2%，永久对承受到的伤害减免1.2%
13003	妖宗	7	23		4			1	0	1	0																		永久提升自身伤害增幅1.4%，永久对承受到的伤害减免1.4%
13003	妖宗	8	23		4			1	0	1	0																		永久提升自身伤害增幅1.6%，永久对承受到的伤害减免1.6%
13003	妖宗	9	23		4			1	0	1	0																		永久提升自身伤害增幅1.8%，永久对承受到的伤害减免1.8%
13003	妖宗	10	23		4			1	0	1	0																		永久提升自身伤害增幅2%，永久对承受到的伤害减免2%
13003	妖宗	11	23		4			1	0	1	0																		永久提升自身伤害增幅2.2%，永久对承受到的伤害减免2.2%
13003	妖宗	12	23		4			1	0	1	0																		永久提升自身伤害增幅2.4%，永久对承受到的伤害减免2.4%
13003	妖宗	13	23		4			1	0	1	0																		永久提升自身伤害增幅2.6%，永久对承受到的伤害减免2.6%
13003	妖宗	14	23		4			1	0	1	0																		永久提升自身伤害增幅2.8%，永久对承受到的伤害减免2.8%
13003	妖宗	15	23		4			1	0	1	0																		永久提升自身伤害增幅3%，永久对承受到的伤害减免3%
13003	妖宗	16	23		4			1	0	1	0																		永久提升自身伤害增幅3.2%，永久对承受到的伤害减免3.2%
13003	妖宗	17	23		4			1	0	1	0																		永久提升自身伤害增幅3.4%，永久对承受到的伤害减免3.4%
13003	妖宗	18	23		4			1	0	1	0																		永久提升自身伤害增幅3.6%，永久对承受到的伤害减免3.6%
13003	妖宗	19	23		4			1	0	1	0																		永久提升自身伤害增幅3.8%，永久对承受到的伤害减免3.8%
13003	妖宗	20	23		4			1	0	1	0																		永久提升自身伤害增幅4%，永久对承受到的伤害减免4%
13003	妖宗	21	23		4			1	0	1	0																		永久提升自身伤害增幅4.2%，永久对承受到的伤害减免4.2%
13003	妖宗	22	23		4			1	0	1	0																		永久提升自身伤害增幅4.4%，永久对承受到的伤害减免4.4%
13003	妖宗	23	23		4			1	0	1	0																		永久提升自身伤害增幅4.6%，永久对承受到的伤害减免4.6%
13003	妖宗	24	23		4			1	0	1	0																		永久提升自身伤害增幅4.8%，永久对承受到的伤害减免4.8%
13003	妖宗	25	23		4			1	0	1	0																		永久提升自身伤害增幅5%，永久对承受到的伤害减免5%
13003	妖宗	26	23		4			1	0	1	0																		永久提升自身伤害增幅5.2%，永久对承受到的伤害减免5.2%
13003	妖宗	27	23		4			1	0	1	0																		永久提升自身伤害增幅5.4%，永久对承受到的伤害减免5.4%
13003	妖宗	28	23		4			1	0	1	0																		永久提升自身伤害增幅5.6%，永久对承受到的伤害减免5.6%
13003	妖宗	29	23		4			1	0	1	0																		永久提升自身伤害增幅5.8%，永久对承受到的伤害减免5.8%
13003	妖宗	30	23		4			1	0	1	0																		永久提升自身伤害增幅6%，永久对承受到的伤害减免6%
13003	妖宗	31	23		4			1	0	1	0																		永久提升自身伤害增幅6.2%，永久对承受到的伤害减免6.2%
13003	妖宗	32	23		4			1	0	1	0																		永久提升自身伤害增幅6.4%，永久对承受到的伤害减免6.4%
13003	妖宗	33	23		4			1	0	1	0																		永久提升自身伤害增幅6.6%，永久对承受到的伤害减免6.6%
13003	妖宗	34	23		4			1	0	1	0																		永久提升自身伤害增幅6.8%，永久对承受到的伤害减免6.8%
13003	妖宗	35	23		4			1	0	1	0																		永久提升自身伤害增幅7%，永久对承受到的伤害减免7%
13003	妖宗	36	23		4			1	0	1	0																		永久提升自身伤害增幅7.2%，永久对承受到的伤害减免7.2%
13003	妖宗	37	23		4			1	0	1	0																		永久提升自身伤害增幅7.4%，永久对承受到的伤害减免7.4%
13003	妖宗	38	23		4			1	0	1	0																		永久提升自身伤害增幅7.6%，永久对承受到的伤害减免7.6%
13003	妖宗	39	23		4			1	0	1	0																		永久提升自身伤害增幅7.8%，永久对承受到的伤害减免7.8%
13003	妖宗	40	23		4			1	0	1	0																		永久提升自身伤害增幅8%，永久对承受到的伤害减免8%
13003	妖宗	41	23		4			1	0	1	0																		永久提升自身伤害增幅8.2%，永久对承受到的伤害减免8.2%
13003	妖宗	42	23		4			1	0	1	0																		永久提升自身伤害增幅8.4%，永久对承受到的伤害减免8.4%
13003	妖宗	43	23		4			1	0	1	0																		永久提升自身伤害增幅8.6%，永久对承受到的伤害减免8.6%
13003	妖宗	44	23		4			1	0	1	0																		永久提升自身伤害增幅8.8%，永久对承受到的伤害减免8.8%
13003	妖宗	45	23		4			1	0	1	0																		永久提升自身伤害增幅9%，永久对承受到的伤害减免9%
13003	妖宗	46	23		4			1	0	1	0																		永久提升自身伤害增幅9.2%，永久对承受到的伤害减免9.2%
13003	妖宗	47	23		4			1	0	1	0																		永久提升自身伤害增幅9.4%，永久对承受到的伤害减免9.4%
13003	妖宗	48	23		4			1	0	1	0																		永久提升自身伤害增幅9.6%，永久对承受到的伤害减免9.6%
13003	妖宗	49	23		4			1	0	1	0																		永久提升自身伤害增幅9.8%，永久对承受到的伤害减免9.8%
13003	妖宗	50	23		4			1	0	1	0																		永久提升自身伤害增幅10%，永久对承受到的伤害减免10%
13100	弓箭普通攻击	1		206	3			0	0	0	0	0	0	1000	0	320	1	1		1				1		100	1		普通攻击对目标造成100%攻击伤害
13101	诛仙箭	1	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成103%攻击伤害，附加10点神圣伤害
13101	诛仙箭	2	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成106%攻击伤害，附加20点神圣伤害
13101	诛仙箭	3	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成109%攻击伤害，附加30点神圣伤害
13101	诛仙箭	4	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成112%攻击伤害，附加40点神圣伤害
13101	诛仙箭	5	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成115%攻击伤害，附加50点神圣伤害
13101	诛仙箭	6	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成118%攻击伤害，附加60点神圣伤害
13101	诛仙箭	7	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成121%攻击伤害，附加70点神圣伤害
13101	诛仙箭	8	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成124%攻击伤害，附加80点神圣伤害
13101	诛仙箭	9	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成127%攻击伤害，附加90点神圣伤害
13101	诛仙箭	10	16	203	3	172	50	1	0	0	0	0	100	2000	0	320	1	1		1	1					100	1		运用上古箭法-诛仙对目标造成130%攻击伤害，附加100点神圣伤害
13102	破天箭	1	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成91%攻击伤害，附加25点直接伤害。
13102	破天箭	2	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成92%攻击伤害，附加50点直接伤害。
13102	破天箭	3	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成93%攻击伤害，附加75点直接伤害。
13102	破天箭	4	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成94%攻击伤害，附加100点直接伤害。
13102	破天箭	5	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成95%攻击伤害，附加125点直接伤害。
13102	破天箭	6	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成96%攻击伤害，附加150点直接伤害。
13102	破天箭	7	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成97%攻击伤害，附加175点直接伤害。
13102	破天箭	8	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成98%攻击伤害，附加200点直接伤害。
13102	破天箭	9	17	212	3	163		1	0	0	0	0	300	6000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成99%攻击伤害，附加225点直接伤害。
13102	破天箭	10	17	212	3	163		1	0	0	0	0	300	8000	0	320	1	1		1	1					100	1		运用上古箭法-破天对目周围3米范围造成100%攻击伤害，附加250点直接伤害。
13103	冰魂箭	1	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成155%攻击伤害，附加110点直接伤害，并有11%几率让目标冰冻3秒
13103	冰魂箭	2	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成160%攻击伤害，附加120点直接伤害，并有12%几率让目标冰冻3秒
13103	冰魂箭	3	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成165%攻击伤害，附加130点直接伤害，并有13%几率让目标冰冻3秒
13103	冰魂箭	4	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成170%攻击伤害，附加140点直接伤害，并有14%几率让目标冰冻3秒
13103	冰魂箭	5	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成175%攻击伤害，附加150点直接伤害，并有15%几率让目标冰冻3秒
13103	冰魂箭	6	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成180%攻击伤害，附加160点直接伤害，并有16%几率让目标冰冻3秒
13103	冰魂箭	7	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成185%攻击伤害，附加170点直接伤害，并有17%几率让目标冰冻3秒
13103	冰魂箭	8	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成190%攻击伤害，附加180点直接伤害，并有18%几率让目标冰冻3秒
13103	冰魂箭	9	18	204	3	164	100	1	0	0	0	0	400	8000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成195%攻击伤害，附加190点直接伤害，并有19%几率让目标冰冻3秒
13103	冰魂箭	10	18	204	3	164	100	1	0	0	0	0	400	15000	0	320	1	1		1	1					100	1		运用冰魄附着在箭上，对目标周围3米范围造成200%攻击伤害，附加200点直接伤害，并有20%几率让目标冰冻3秒
13104	后羿神箭	1	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成210%攻击伤害，附加550点直接伤害，并有21%几率让目标沉默3秒
13104	后羿神箭	2	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成220%攻击伤害，附加600点直接伤害，并有22%几率让目标沉默3秒
13104	后羿神箭	3	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成230%攻击伤害，附加650点直接伤害，并有23%几率让目标沉默3秒
13104	后羿神箭	4	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成240%攻击伤害，附加700点直接伤害，并有24%几率让目标沉默3秒
13104	后羿神箭	5	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成250%攻击伤害，附加750点直接伤害，并有25%几率让目标沉默3秒
13104	后羿神箭	6	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成260%攻击伤害，附加800点直接伤害，并有26%几率让目标沉默3秒
13104	后羿神箭	7	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成270%攻击伤害，附加850点直接伤害，并有27%几率让目标沉默3秒
13104	后羿神箭	8	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成280%攻击伤害，附加900点直接伤害，并有28%几率让目标沉默3秒
13104	后羿神箭	9	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成290%攻击伤害，附加950点直接伤害，并有29%几率让目标沉默3秒
13104	后羿神箭	10	19	202	3	165	100	1	0	0	0	0	750	15000	0	320	1	1		1	1					100	1		运用后羿神箭之力，对目标造成300%攻击伤害，附加1000点直接伤害，并有30%几率让目标沉默3秒
																													
19010	普通攻击	1		501	2			0	0	0	0	0	0	1000	0	320	1	1		1	0			1		100	1		普通攻击
19000	雷神一击	1	24	502	2	166	30	0	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成150%攻击伤害，附加200点神圣伤害
19000	雷神一击	2	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成155%攻击伤害，附加400点神圣伤害
19000	雷神一击	3	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成160%攻击伤害，附加600点神圣伤害
19000	雷神一击	4	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成165%攻击伤害，附加800点神圣伤害
19000	雷神一击	5	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成170%攻击伤害，附加1000点神圣伤害
19000	雷神一击	6	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成180%攻击伤害，附加1200点神圣伤害
19000	雷神一击	7	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成190%攻击伤害，附加1400点神圣伤害
19000	雷神一击	8	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成200%攻击伤害，附加1600点神圣伤害
19000	雷神一击	9	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成210%攻击伤害，附加1800点神圣伤害
19000	雷神一击	10	24	502	2	166	30	1	0	0	0	0	5	2000	0	320	1	1		1	1					100	1		对目标造成220%攻击伤害，附加2000点神圣伤害
19001	雷神一击强化	1	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，15%几率对目标及目标周围造成额外50%攻击伤害，及300点神圣伤害
19001	雷神一击强化	2	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，20%几率对目标及目标周围造成额外55%攻击伤害，及500点神圣伤害
19001	雷神一击强化	3	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，25%几率对目标及目标周围造成额外60%攻击伤害，及700点神圣伤害
19001	雷神一击强化	4	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，30%几率对目标及目标周围造成额外65%攻击伤害，及900点神圣伤害
19001	雷神一击强化	5	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，35%几率对目标及目标周围造成额外70%攻击伤害，及1100点神圣伤害
19001	雷神一击强化	6	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，40%几率对目标及目标周围造成额外75%攻击伤害，及1300点神圣伤害
19001	雷神一击强化	7	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，45%几率对目标及目标周围造成额外80%攻击伤害，及1500点神圣伤害
19001	雷神一击强化	8	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，50%几率对目标及目标周围造成额外85%攻击伤害，及1700点神圣伤害
19001	雷神一击强化	9	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，55%几率对目标及目标周围造成额外90%攻击伤害，及1900点神圣伤害
19001	雷神一击强化	10	25	503	2			1	0	1	0	0	0	0	0	320													强化雷神一击技能，60%几率对目标及目标周围造成额外100%攻击伤害，及2200点神圣伤害
19002	裂地击	1	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成120%攻击伤害，附加50点直接伤害
19002	裂地击	2	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成140%攻击伤害，附加100点直接伤害
19002	裂地击	3	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成160%攻击伤害，附加150点直接伤害
19002	裂地击	4	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成180%攻击伤害，附加200点直接伤害
19002	裂地击	5	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成200%攻击伤害，附加250点直接伤害
19002	裂地击	6	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成220%攻击伤害，附加300点直接伤害
19002	裂地击	7	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成240%攻击伤害，附加350点直接伤害
19002	裂地击	8	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成260%攻击伤害，附加400点直接伤害
19002	裂地击	9	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成280%攻击伤害，附加450点直接伤害
19002	裂地击	10	26	504	2	167	50	1	0	0	0	0	12	6000	0	320	1	1		1	1					100	1		对目标造成300%攻击伤害，附加500点直接伤害
19003	裂地击强化	1	27		2			1	0	1	0	0	0	5000	0	320													强化裂地击技能，使其在施放时有5%几率给自身恢复2500点生命值
19003	裂地击强化	2	27		2			1	0	1	0	0	0	5000	0	320													强化裂地击技能，使其在施放时有5%几率给自身恢复5000点生命值
19003	裂地击强化	3	27		2			1	0	1	0	0	0	5000	0	320													强化裂地击技能，使其在施放时有5%几率给自身恢复7500点生命值
19003	裂地击强化	4	27		2			1	0	1	0	0	0	5000	0	320													强化裂地击技能，使其在施放时有5%几率给自身恢复10000点生命值
