heroId	heroLevel	atk	rit	maxHp	maxMp
1000008	11	491	204	2268	1418
1000008	12	515	214	2376	1485
1000008	13	538	224	2484	1553
1000008	14	562	233	2592	1620
1000008	15	585	243	2700	1688
1000008	16	608	253	2808	1755
1000008	17	632	262	2916	1823
1000008	18	655	272	3024	1890
1000008	19	679	282	3132	1958
1000008	20	702	292	3240	2025
1000008	21	728	302	3360	2100
1000008	22	754	313	3480	2175
1000008	23	780	324	3600	2250
1000008	24	806	335	3720	2325
1000008	25	832	346	3840	2400
1000008	26	858	356	3960	2475
1000008	27	884	367	4080	2550
1000008	28	910	378	4200	2625
1000008	29	936	389	4320	2700
1000008	30	962	400	4440	2775
1000008	31	991	411	4572	2858
1000008	32	1019	423	4704	2940
1000008	33	1048	435	4836	3023
1000008	34	1076	447	4968	3105
1000008	35	1105	459	5100	3188
1000008	36	1134	471	5232	3270
1000008	37	1162	483	5364	3353
1000008	38	1191	495	5496	3435
1000008	39	1219	507	5628	3518
1000008	40	1248	518	5760	3600
1000008	41	1279	531	5904	3690
1000008	42	1310	544	6048	3780
1000008	43	1342	557	6192	3870
1000008	44	1373	570	6336	3960
1000008	45	1404	583	6480	4050
1000008	46	1435	596	6624	4140
1000008	47	1466	609	6768	4230
1000008	48	1498	622	6912	4320
1000008	49	1529	635	7056	4410
1000008	50	1560	648	7200	4500
1000008	51	1594	662	7356	4598
1000008	52	1628	676	7512	4695
1000008	53	1661	690	7668	4793
1000008	54	1695	704	7824	4890
1000008	55	1729	718	7980	4988
1000008	56	1763	732	8136	5085
1000008	57	1797	746	8292	5183
1000008	58	1830	760	8448	5280
1000008	59	1864	774	8604	5378
1000008	60	1898	788	8760	5475
1000008	61	1934	804	8928	5580
1000008	62	1971	819	9096	5685
1000008	63	2007	834	9264	5790
1000008	64	2044	849	9432	5895
1000008	65	2080	864	9600	6000
1000008	66	2116	879	9768	6105
1000008	67	2153	894	9936	6210
1000008	68	2189	909	10104	6315
1000008	69	2226	924	10272	6420
1000008	70	2262	940	10440	6525
1000008	71	2301	956	10620	6638
1000008	72	2340	972	10800	6750
1000008	73	2379	988	10980	6863
1000008	74	2418	1004	11160	6975
1000008	75	2457	1021	11340	7088
1000008	76	2496	1037	11520	7200
1000008	77	2535	1053	11700	7313
1000008	78	2574	1069	11880	7425
1000008	79	2613	1085	12060	7538
1000008	80	2652	1102	12240	7650
1000008	81	2701	1122	12468	7793
1000008	82	2751	1143	12696	7935
1000008	83	2800	1163	12924	8078
1000008	84	2850	1184	13152	8220
1000008	85	2899	1204	13380	8363
1000008	86	2948	1225	13608	8505
1000008	87	2998	1245	13836	8648
1000008	88	3047	1266	14064	8790
1000008	89	3097	1286	14292	8933
1000008	90	3146	1307	14520	9075
1000008	91	3206	1332	14796	9248
1000008	92	3266	1356	15072	9420
1000008	93	3325	1381	15348	9593
1000008	94	3385	1406	15624	9765
1000008	95	3445	1431	15900	9938
1000008	96	3505	1456	16176	10110
1000008	97	3565	1481	16452	10283
1000008	98	3624	1506	16728	10455
1000008	99	3684	1530	17004	10628
1000008	100	3744	1555	17280	10800
1000008	101	3814	1584	17604	11003
1000008	102	3884	1614	17928	11205
1000008	103	3955	1643	18252	11408
1000008	104	4025	1672	18576	11610
1000008	105	4095	1701	18900	11813
1000008	106	4165	1730	19224	12015
1000008	107	4235	1759	19548	12218
1000008	108	4306	1788	19872	12420
1000008	109	4376	1818	20196	12623
1000008	110	4446	1847	20520	12825
1000008	111	4527	1880	20892	13058
1000008	112	4607	1914	21264	13290
1000008	113	4688	1947	21636	13523
1000008	114	4768	1981	22008	13755
1000008	115	4849	2014	22380	13988
1000008	116	4930	2048	22752	14220
1000008	117	5010	2081	23124	14453
1000008	118	5091	2115	23496	14685
1000008	119	5171	2148	23868	14918
1000008	120	5252	2182	24240	15150
1000008	121	5343	2219	24660	15413
1000008	122	5434	2257	25080	15675
1000008	123	5525	2295	25500	15938
1000008	124	5616	2333	25920	16200
1000008	125	5707	2371	26340	16463
1000008	126	5798	2408	26760	16725
1000008	127	5889	2446	27180	16988
1000008	128	5980	2484	27600	17250
1000008	129	6071	2522	28020	17513
1000008	130	6162	2560	28440	17775
1000008	131	6263	2602	28908	18068
1000008	132	6365	2644	29376	18360
1000008	133	6466	2686	29844	18653
1000008	134	6568	2728	30312	18945
1000008	135	6669	2770	30780	19238
1000008	136	6770	2812	31248	19530
1000008	137	6872	2854	31716	19823
1000008	138	6973	2897	32184	20115
1000008	139	7075	2939	32652	20408
1000008	140	7176	2981	33120	20700
1000008	141	7277	3023	33588	20993
1000008	142	7379	3065	34056	21285
1000008	143	7480	3107	34524	21578
1000008	144	7582	3149	34992	21870
1000008	145	7683	3191	35460	22163
1000008	146	7784	3234	35928	22455
1000008	147	7886	3276	36396	22748
1000008	148	7987	3318	36864	23040
1000008	149	8089	3360	37332	23333
1000008	150	8190	3402	37800	23625
1000008	151	8291	3444	38268	23918
1000008	152	8393	3486	38736	24210
1000008	153	8494	3528	39204	24503
1000008	154	8596	3570	39672	24795
1000008	155	8697	3613	40140	25088
1000008	156	8798	3655	40608	25380
1000008	157	8900	3697	41076	25673
1000008	158	9001	3739	41544	25965
1000008	159	9103	3781	42012	26258
1000008	160	9204	3823	42480	26550
1000008	161	9305	3865	42948	26843
1000008	162	9407	3907	43416	27135
1000008	163	9508	3950	43884	27428
1000008	164	9610	3992	44352	27720
1000008	165	9711	4034	44820	28013
1000008	166	9812	4076	45288	28305
1000008	167	9914	4118	45756	28598
1000008	168	10015	4160	46224	28890
1000008	169	10117	4202	46692	29183
1000008	170	10218	4244	47160	29475
1000008	171	10319	4287	47628	29768
1000008	172	10421	4329	48096	30060
1000008	173	10522	4371	48564	30353
1000008	174	10624	4413	49032	30645
1000008	175	10725	4455	49500	30938
1000008	176	10826	4497	49968	31230
1000008	177	10928	4539	50436	31523
1000008	178	11029	4581	50904	31815
1000008	179	11131	4623	51372	32108
1000008	180	11232	4666	51840	32400
1000008	181	11333	4708	52308	32693
1000008	182	11435	4750	52776	32985
1000008	183	11536	4792	53244	33278
1000008	184	11638	4834	53712	33570
1000008	185	11739	4876	54180	33863
1000008	186	11840	4918	54648	34155
1000008	187	11942	4960	55116	34448
1000008	188	12043	5003	55584	34740
1000008	189	12145	5045	56052	35033
1000008	190	12246	5087	56520	35325
1000008	191	12347	5129	56988	35618
1000008	192	12449	5171	57456	35910
1000008	193	12550	5213	57924	36203
1000008	194	12652	5255	58392	36495
1000008	195	12753	5297	58860	36788
1000008	196	12854	5340	59328	37080
1000008	197	12956	5382	59796	37373
1000008	198	13057	5424	60264	37665
1000008	199	13159	5466	60732	37958
1000008	200	13260	5508	61200	38250
1000009	1	281	117	1296	810
1000009	2	302	125	1392	870
1000009	3	322	134	1488	930
1000009	4	343	143	1584	990
1000009	5	364	151	1680	1050
1000009	6	385	160	1776	1110
1000009	7	406	168	1872	1170
1000009	8	426	177	1968	1230
1000009	9	447	186	2064	1290
1000009	10	468	194	2160	1350
1000009	11	491	204	2268	1418
1000009	12	515	214	2376	1485
1000009	13	538	224	2484	1553
1000009	14	562	233	2592	1620
1000009	15	585	243	2700	1688
1000009	16	608	253	2808	1755
1000009	17	632	262	2916	1823
1000009	18	655	272	3024	1890
1000009	19	679	282	3132	1958
1000009	20	702	292	3240	2025
1000009	21	728	302	3360	2100
1000009	22	754	313	3480	2175
1000009	23	780	324	3600	2250
1000009	24	806	335	3720	2325
1000009	25	832	346	3840	2400
1000009	26	858	356	3960	2475
1000009	27	884	367	4080	2550
1000009	28	910	378	4200	2625
1000009	29	936	389	4320	2700
1000009	30	962	400	4440	2775
1000009	31	991	411	4572	2858
1000009	32	1019	423	4704	2940
1000009	33	1048	435	4836	3023
1000009	34	1076	447	4968	3105
1000009	35	1105	459	5100	3188
1000009	36	1134	471	5232	3270
1000009	37	1162	483	5364	3353
1000009	38	1191	495	5496	3435
1000009	39	1219	507	5628	3518
1000009	40	1248	518	5760	3600
1000009	41	1279	531	5904	3690
1000009	42	1310	544	6048	3780
1000009	43	1342	557	6192	3870
1000009	44	1373	570	6336	3960
1000009	45	1404	583	6480	4050
1000009	46	1435	596	6624	4140
1000009	47	1466	609	6768	4230
1000009	48	1498	622	6912	4320
1000009	49	1529	635	7056	4410
1000009	50	1560	648	7200	4500
1000009	51	1594	662	7356	4598
1000009	52	1628	676	7512	4695
1000009	53	1661	690	7668	4793
1000009	54	1695	704	7824	4890
1000009	55	1729	718	7980	4988
1000009	56	1763	732	8136	5085
1000009	57	1797	746	8292	5183
1000009	58	1830	760	8448	5280
1000009	59	1864	774	8604	5378
1000009	60	1898	788	8760	5475
1000009	61	1934	804	8928	5580
1000009	62	1971	819	9096	5685
1000009	63	2007	834	9264	5790
1000009	64	2044	849	9432	5895
1000009	65	2080	864	9600	6000
1000009	66	2116	879	9768	6105
1000009	67	2153	894	9936	6210
1000009	68	2189	909	10104	6315
1000009	69	2226	924	10272	6420
1000009	70	2262	940	10440	6525
1000009	71	2301	956	10620	6638
1000009	72	2340	972	10800	6750
1000009	73	2379	988	10980	6863
1000009	74	2418	1004	11160	6975
1000009	75	2457	1021	11340	7088
1000009	76	2496	1037	11520	7200
1000009	77	2535	1053	11700	7313
1000009	78	2574	1069	11880	7425
1000009	79	2613	1085	12060	7538
1000009	80	2652	1102	12240	7650
1000009	81	2701	1122	12468	7793
1000009	82	2751	1143	12696	7935
1000009	83	2800	1163	12924	8078
1000009	84	2850	1184	13152	8220
1000009	85	2899	1204	13380	8363
1000009	86	2948	1225	13608	8505
1000009	87	2998	1245	13836	8648
1000009	88	3047	1266	14064	8790
1000009	89	3097	1286	14292	8933
1000009	90	3146	1307	14520	9075
1000009	91	3206	1332	14796	9248
1000009	92	3266	1356	15072	9420
1000009	93	3325	1381	15348	9593
1000009	94	3385	1406	15624	9765
1000009	95	3445	1431	15900	9938
1000009	96	3505	1456	16176	10110
1000009	97	3565	1481	16452	10283
1000009	98	3624	1506	16728	10455
1000009	99	3684	1530	17004	10628
1000009	100	3744	1555	17280	10800
1000009	101	3814	1584	17604	11003
1000009	102	3884	1614	17928	11205
1000009	103	3955	1643	18252	11408
1000009	104	4025	1672	18576	11610
1000009	105	4095	1701	18900	11813
1000009	106	4165	1730	19224	12015
1000009	107	4235	1759	19548	12218
1000009	108	4306	1788	19872	12420
1000009	109	4376	1818	20196	12623
1000009	110	4446	1847	20520	12825
1000009	111	4527	1880	20892	13058
1000009	112	4607	1914	21264	13290
1000009	113	4688	1947	21636	13523
1000009	114	4768	1981	22008	13755
1000009	115	4849	2014	22380	13988
1000009	116	4930	2048	22752	14220
1000009	117	5010	2081	23124	14453
1000009	118	5091	2115	23496	14685
1000009	119	5171	2148	23868	14918
1000009	120	5252	2182	24240	15150
1000009	121	5343	2219	24660	15413
1000009	122	5434	2257	25080	15675
1000009	123	5525	2295	25500	15938
1000009	124	5616	2333	25920	16200
1000009	125	5707	2371	26340	16463
1000009	126	5798	2408	26760	16725
1000009	127	5889	2446	27180	16988
1000009	128	5980	2484	27600	17250
1000009	129	6071	2522	28020	17513
1000009	130	6162	2560	28440	17775
1000009	131	6263	2602	28908	18068
1000009	132	6365	2644	29376	18360
1000009	133	6466	2686	29844	18653
1000009	134	6568	2728	30312	18945
1000009	135	6669	2770	30780	19238
1000009	136	6770	2812	31248	19530
1000009	137	6872	2854	31716	19823
1000009	138	6973	2897	32184	20115
1000009	139	7075	2939	32652	20408
1000009	140	7176	2981	33120	20700
1000009	141	7277	3023	33588	20993
1000009	142	7379	3065	34056	21285
1000009	143	7480	3107	34524	21578
1000009	144	7582	3149	34992	21870
1000009	145	7683	3191	35460	22163
1000009	146	7784	3234	35928	22455
1000009	147	7886	3276	36396	22748
1000009	148	7987	3318	36864	23040
1000009	149	8089	3360	37332	23333
1000009	150	8190	3402	37800	23625
1000009	151	8291	3444	38268	23918
1000009	152	8393	3486	38736	24210
1000009	153	8494	3528	39204	24503
1000009	154	8596	3570	39672	24795
1000009	155	8697	3613	40140	25088
1000009	156	8798	3655	40608	25380
1000009	157	8900	3697	41076	25673
1000009	158	9001	3739	41544	25965
1000009	159	9103	3781	42012	26258
1000009	160	9204	3823	42480	26550
1000009	161	9305	3865	42948	26843
1000009	162	9407	3907	43416	27135
1000009	163	9508	3950	43884	27428
1000009	164	9610	3992	44352	27720
1000009	165	9711	4034	44820	28013
1000009	166	9812	4076	45288	28305
1000009	167	9914	4118	45756	28598
1000009	168	10015	4160	46224	28890
1000009	169	10117	4202	46692	29183
1000009	170	10218	4244	47160	29475
1000009	171	10319	4287	47628	29768
1000009	172	10421	4329	48096	30060
1000009	173	10522	4371	48564	30353
1000009	174	10624	4413	49032	30645
1000009	175	10725	4455	49500	30938
1000009	176	10826	4497	49968	31230
1000009	177	10928	4539	50436	31523
1000009	178	11029	4581	50904	31815
1000009	179	11131	4623	51372	32108
1000009	180	11232	4666	51840	32400
1000009	181	11333	4708	52308	32693
1000009	182	11435	4750	52776	32985
1000009	183	11536	4792	53244	33278
1000009	184	11638	4834	53712	33570
1000009	185	11739	4876	54180	33863
1000009	186	11840	4918	54648	34155
1000009	187	11942	4960	55116	34448
1000009	188	12043	5003	55584	34740
1000009	189	12145	5045	56052	35033
1000009	190	12246	5087	56520	35325
1000009	191	12347	5129	56988	35618
1000009	192	12449	5171	57456	35910
1000009	193	12550	5213	57924	36203
1000009	194	12652	5255	58392	36495
1000009	195	12753	5297	58860	36788
1000009	196	12854	5340	59328	37080
1000009	197	12956	5382	59796	37373
1000009	198	13057	5424	60264	37665
1000009	199	13159	5466	60732	37958
1000009	200	13260	5508	61200	38250
